# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_siblings_model
# start_datetime = 2023-05-12 13:17:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = model_siblings_input.json
# random
#   seed = 390458552 (Default)
# output
#   file = model_siblings_output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0-98-ga490a092
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,burial_h,burial_a,age_h,age_a,age_m_h,birth_date_mother,age_m_a
# Adaptation terminated
# Step size = 0.635902
# Diagonal elements of inverse mass matrix:
# 31.846, 36.5465, 0.0227193, 0.0246548, 0.540728
1.60916,1,0.635902,3,7,0,0.193055,-515.311,-501.081,34.5517,32.7578,19.5412,-569.404,35.565
1.83081,0.880807,0.635902,3,7,0,1.47312,-528.494,-495.454,32.7256,43.1813,18.739,-579.959,41.3239
2.45138,0.993626,0.635902,3,7,0,-1.21636,-518.961,-496.887,38.7218,40.955,16.7887,-574.471,36.6292
-0.603623,0.790364,0.635902,3,7,0,1.46708,-516.986,-496.043,41.5938,25.4788,16.5019,-575.081,53.5593
2.10943,0.998942,0.635902,3,7,0,1.01238,-517.139,-498.143,36.946,42.0334,23.0867,-577.172,36.9959
1.05188,0.93954,0.635902,3,7,0,0.0363315,-532.084,-498.01,34.3579,36.2921,16.7805,-583.222,48.9199
-0.664096,0.925209,0.635902,3,7,0,2.54602,-518.667,-488.083,48.78,43.9701,17.1402,-584.587,52.5342
-0.10144,0.942617,0.635902,3,7,0,3.09904,-520.648,-506.292,28.9114,37.8771,24.3968,-573.956,29.7868
1.88105,0.810861,0.635902,2,3,0,1.99063,-523.56,-490.262,39.0666,41.7331,17.0845,-579.711,47.7161
2.2714,0.996051,0.635902,3,7,0,-1.07749,-522.807,-499.787,39.9171,37.8104,16.2402,-578.964,41.3669
2.28782,0.985813,0.635902,3,7,0,-1.66097,-522.782,-500.484,38.8627,42.6935,23.3337,-584.978,41.8011
1.90655,0.886813,0.635902,3,7,0,-0.0947105,-518.694,-496.077,41.105,37.8215,24.7283,-584.528,50.6291
0.685433,0.950147,0.635902,3,7,0,0.905905,-531.303,-503.194,36.8557,40.7454,16.1612,-584.32,40.3799
1.05418,0.935858,0.635902,3,7,0,2.05662,-513.505,-504.703,39.4377,38.5421,18.0654,-571.008,27.7624
-0.817711,0.814724,0.635902,3,7,0,4.90445,-527.182,-503.176,35.6107,26.5312,15.9856,-578.778,49.0716
-0.777547,0.986787,0.635902,3,7,0,2.8623,-519.118,-490.128,33.871,48.9349,26.1202,-579.109,40.0465
1.68077,0.986352,0.635902,3,7,0,2.20808,-522.737,-501.324,34.3048,33.6065,16.3373,-573.379,38.4489
2.25161,0.927135,0.635902,3,7,0,1.90193,-521.904,-496.009,33.5511,44.5437,18.9212,-574.376,33.8237
1.72521,0.912919,0.635902,3,7,0,0.152267,-524.707,-495.324,37.0703,32.7533,16.3272,-578.104,50.0265
2.66981,0.987551,0.635902,3,7,0,-0.582142,-525.668,-499.734,41.131,42.0351,19.3229,-586.122,44.353
-0.556502,0.74727,0.635902,2,3,0,1.35322,-526.91,-498.986,37.7404,51.8728,16.2802,-580.931,30.072
0.24153,0.996304,0.635902,3,7,0,1.91482,-517.78,-496.843,38.0239,25.7838,21.283,-577.086,54.4593
-1.70965,0.920068,0.635902,2,3,0,2.2251,-518.712,-490.391,42.0665,23.4448,20.5641,-581.342,67.5068
-4.04266,0.758741,0.635902,2,5,1,5.38075,-524.825,-495.047,46.258,19.4862,17.1237,-588.207,73.6739
-4.23379,0.814553,0.635902,2,6,1,6.12977,-525.309,-492.355,38.8127,18.2012,16.8698,-580.992,70.4361
-6.15908,0.674008,0.635902,2,7,1,7.47026,-531.082,-491.89,34.3778,17.2429,16.7714,-582.232,73.0987
-1.85123,0.983105,0.635902,3,7,0,9.23864,-511.93,-498.897,42.1075,23.6087,18.9597,-572.997,50.4918
-1.12336,0.963312,0.635902,2,7,0,3.03908,-519.676,-504.417,41.1699,23.3554,19.8193,-580.665,52.8933
-0.477857,1,0.635902,2,3,0,1.47628,-522.539,-502.979,39.1289,23.823,18.9178,-580.586,53.7837
0.912599,0.846494,0.635902,2,5,0,4.90754,-523.043,-497.994,31.2039,28.7564,20.9418,-575.189,48.4385
-0.173749,0.851026,0.635902,3,7,0,3.53051,-513.602,-494.676,50.2214,36.678,18.6853,-582.508,51.1546
-0.32733,0.791152,0.635902,3,7,0,3.78967,-528.074,-497.003,25.1354,35.7786,22.9319,-576.141,43.3594
-1.07658,0.933539,0.635902,3,7,0,3.15347,-524.361,-492.773,29.2855,51.7882,18.9256,-572.572,28.0101
2.13519,0.962097,0.635902,2,7,0,1.97497,-523.269,-500.569,31.7572,40.4565,21.7295,-576.755,35.7296
1.04682,0.862799,0.635902,3,7,0,0.214792,-526.574,-489.099,36.9556,43.9623,22.3221,-585.852,52.7905
1.19564,0.969584,0.635902,3,7,0,0.758503,-516.291,-489.931,37.2674,33.5317,17.3841,-570.942,47.4799
0.721702,0.972966,0.635902,3,7,0,-0.0758163,-527.566,-507.39,37.7856,44.9495,21.0739,-586.426,34.0864
1.90359,0.9584,0.635902,2,3,0,0.109042,-523.016,-504.692,41.6102,43.595,20.3096,-584.936,36.6493
2.36772,0.961907,0.635902,3,7,0,-0.556336,-526.959,-498.105,36.7821,42.721,21.7215,-585.463,44.6367
-0.29812,0.827277,0.635902,3,7,0,1.30138,-530.949,-491.94,28.6578,38.1668,16.453,-576.06,45.9533
-0.69557,0.982536,0.635902,3,7,0,1.58392,-516.245,-499.559,50.266,34.9584,24.9352,-591.446,56.9281
-2.38603,0.781734,0.635902,3,7,0,4.60888,-530.162,-493.313,24.6421,42.5087,15.5596,-570.364,34.5417
-1.74824,0.879861,0.635902,2,7,0,5.33136,-525.042,-497.012,28.3011,49.0017,15.7432,-569.086,23.0721
-0.820884,0.989533,0.635902,3,7,0,3.13725,-519.312,-501.765,48.5133,30.6684,15.8258,-583.651,51.2178
-1.14046,0.88787,0.635902,3,7,0,3.90472,-515.49,-490.409,26.2534,44.6971,20.0694,-561.812,26.7061
0.409135,0.921107,0.635902,3,7,0,3.95259,-516.314,-500.694,43.2222,29.4122,16.5862,-576.123,46.0167
1.21511,0.961446,0.635902,3,7,0,1.2297,-527.709,-495.93,32.0429,46.3029,18.0125,-577.765,35.5318
0.862898,0.980208,0.635902,3,7,0,0.169992,-513.525,-498.565,43.413,34.734,16.4648,-573.403,40.1036
1.83458,0.990512,0.635902,3,7,0,0.203515,-526.65,-492.273,35.6935,33.8931,17.6781,-580.021,53.8555
-0.989004,0.839841,0.635902,2,3,0,1.7765,-533.311,-494.883,30.6772,38.5845,15.5457,-579.534,46.0661
-0.0203721,0.964651,0.635902,3,7,0,3.9616,-510.917,-501.965,40.3673,38.3594,25.4393,-576.724,36.3996
2.66004,1,0.635902,2,3,0,-0.0691529,-516.42,-496.74,38.6316,38.3511,19.8182,-574.87,39.7794
1.95913,0.928787,0.635902,3,7,0,-0.934976,-527.33,-496.678,31.9818,42.6673,18.3051,-577.616,38.271
2.76597,0.881196,0.635902,1,3,0,-0.289424,-524.656,-497.483,34.9155,35.3618,18.8358,-578.408,45.5628
1.09897,0.837001,0.635902,2,5,0,0.162266,-525.902,-494.319,30.6487,32.4833,22.1381,-578.688,51.8864
0.665168,0.956348,0.635902,3,7,0,1.34815,-526.395,-489.566,37.9947,47.6934,17.5424,-581.932,44.673
-1.64474,0.845775,0.635902,3,7,0,4.94076,-515.504,-503.032,42.9665,24.7128,23.5281,-581.999,54.2536
-1.64474,0.560703,0.635902,2,6,1,8.32217,-515.504,-503.032,42.9665,24.7128,23.5281,-581.999,54.2536
-0.463869,0.807481,0.635902,3,7,0,5.9165,-528.662,-496.289,31.9575,49.256,16.2799,-576.899,31.3545
0.428264,1,0.635902,3,7,0,0.939717,-514.83,-500.335,43.1705,28.539,20.0618,-578.062,49.1879
-0.615366,0.979827,0.635902,2,3,0,1.00842,-511.868,-499.814,40.8951,26.5511,19.7193,-572.483,46.1177
1.39574,0.977775,0.635902,2,7,0,1.47891,-519.844,-503.133,34.4237,31.3711,17.1517,-571.419,36.9157
2.07352,0.999609,0.635902,3,7,0,-0.810781,-523.292,-502.715,34.8695,32.3218,18.8392,-577,41.9638
1.39441,0.852128,0.635902,2,7,0,2.93973,-528.43,-494.43,29.8837,36.6685,18.3463,-576.66,45.5609
1.64985,0.972091,0.635902,3,7,0,0.0708659,-524.658,-506.006,35.9276,37.7048,17.0616,-577.648,33.9365
2.55934,0.94967,0.635902,3,7,0,-0.216004,-523.152,-493.188,37.1463,37.2325,21.5934,-581.892,51.4709
2.02067,0.917919,0.635902,3,7,0,-1.27308,-522.326,-497.341,38.2455,35.7085,25.0422,-585.614,52.5644
-0.0453445,0.914292,0.635902,2,3,0,0.687665,-512.711,-504.441,40.1774,32.5477,16.467,-569.356,32.3666
0.973794,1,0.635902,2,3,0,0.35664,-516.995,-503.48,41.5687,32.5603,16.4295,-574.993,38.9521
1.34672,0.980957,0.635902,3,7,0,0.122209,-529.613,-490.752,33.7272,37.7325,19.4601,-582.8,54.3148
1.7197,0.989395,0.635902,2,7,0,-0.553663,-528.787,-497.244,33.3761,43.0468,17.3181,-579.482,39.1906
0.758883,0.977451,0.635902,3,7,0,-0.411319,-514.237,-500.703,44.8864,32.8569,21.9069,-581.031,47.4709
-0.900845,0.801114,0.635902,3,7,0,2.70231,-531.246,-489.705,29.4225,34.9956,23.5152,-584.183,59.4822
1.43057,1,0.635902,3,7,0,1.91237,-515.37,-493.715,41.7046,42.6025,16.8058,-573.881,37.5635
-0.977832,0.831644,0.635902,2,7,0,3.00996,-535.608,-495.642,42.5019,37.3524,24.9376,-603.048,70.0537
-0.323939,0.996684,0.635902,3,7,0,2.24705,-511.465,-497.459,33.6789,33.9744,15.915,-561.059,29.6249
0.796641,0.860067,0.635902,3,7,0,4.17957,-521.796,-492.782,32.2384,31.6299,16.2137,-570.248,45.8362
-0.950746,0.960456,0.635902,3,7,0,2.76256,-520.973,-496.038,49.0305,27.0557,17.5123,-587.516,64.4228
0.496367,1,0.635902,3,7,0,1.86793,-516.11,-498.439,35.7011,26.9529,18.0154,-569.827,44.4351
-1.10264,0.887849,0.635902,3,7,0,3.93937,-512.792,-492.389,32.2191,42.5073,28.3313,-573.343,38.446
-5.60955,0.396514,0.635902,2,3,0,6.73586,-508.513,-492.95,33.6281,40.4064,38.4816,-580.622,47.2654
-0.453628,1,0.635902,2,3,0,5.79133,-509.865,-494.714,31.1143,37.634,17.3143,-558.293,25.9457
2.5456,0.850013,0.635902,2,3,0,4.17193,-521.375,-499.487,32.2364,38.3276,18.8929,-572.505,34.6901
1.17275,0.911899,0.635902,2,3,0,-0.571926,-518.212,-501.074,29.0401,35.9407,18.1743,-565.427,28.4121
2.44719,0.997659,0.635902,3,7,0,-0.311485,-523.663,-500.015,36.9071,38.953,23.5764,-584.147,45.1785
2.23647,0.997368,0.635902,3,7,0,-1.63208,-518,-498.74,41.4828,42.2079,17.1624,-576.645,35.6974
2.30233,0.999277,0.635902,3,7,0,-1.51142,-520.066,-491.964,36.3887,34.4514,18.8394,-575.294,48.8788
0.3395,0.929045,0.635902,2,7,0,0.254751,-517.834,-496.896,36.2743,25.9732,17.6484,-571.757,48.8885
0.3395,0.825088,0.635902,2,3,0,3.06452,-517.834,-496.896,36.2743,25.9732,17.6484,-571.757,48.8885
-2.4176,0.818984,0.635902,2,3,0,3.53826,-513.382,-493.261,32.714,23.44,16.7993,-562.895,46.194
0.408312,0.968588,0.635902,3,7,0,3.45455,-520.748,-497.725,46.5245,49.2927,17.7516,-585.024,38.0067
-0.160096,0.98556,0.635902,3,7,0,1.4869,-522.741,-498.524,27.9101,27.8691,21.0315,-571.683,45.2896
-1.46117,0.893539,0.635902,3,7,0,2.73643,-522.099,-495.468,49.207,49.1341,15.7206,-587.027,42.4246
0.724053,0.908116,0.635902,2,3,0,3.00304,-524.025,-496.632,47.2345,40.9938,15.8747,-587.134,49.5091
1.31548,1,0.635902,2,3,0,-0.0630401,-525.223,-496.033,40.0369,42.0109,15.5753,-580.835,42.7913
1.25407,0.941589,0.635902,2,7,0,0.0948741,-520.633,-493.124,42.3283,46.7157,16.8521,-579.814,39.9739
-0.244735,0.792498,0.635902,3,7,0,2.76373,-532.608,-493.989,41.5379,29.772,18.0527,-592.198,68.4374
0.798165,1,0.635902,3,7,0,1.218,-511.494,-500.667,33.7853,35.9871,19.5129,-564.793,28.138
1.61333,0.997142,0.635902,3,7,0,1.32331,-530.109,-497.682,40.5826,42.3964,16.8892,-587.581,47.5025
0.21218,0.894227,0.635902,2,3,0,0.801117,-531.604,-491.31,43.2981,40.5457,16.5609,-591.463,59.6074
-1.79815,0.927001,0.635902,3,7,0,3.58183,-511.447,-494.444,35.8581,28.0052,15.5754,-562.881,40.432
0.500896,0.972282,0.635902,2,7,0,3.12166,-523.687,-488.429,37.1532,31.8231,16.488,-577.328,57.0755
2.51813,1,0.635902,2,3,0,-0.445592,-521.967,-491.678,38.537,36.9823,18.2238,-578.727,50.0674
0.477225,0.820053,0.635902,2,3,0,0.818182,-514.531,-498.826,44.733,30.8794,16.9884,-576.252,46.5462
1.3949,0.979379,0.635902,3,7,0,1.20911,-528.744,-493.099,32.6836,42.6894,21.6065,-583.034,47.2457
0.479783,0.835084,0.635902,3,7,0,3.89981,-526.717,-507.846,45.1977,36.2594,17.4245,-589.339,45.2339
-0.369772,0.97503,0.635902,3,7,0,1.8578,-533.664,-506.317,39.83,36.5099,16.5277,-590.022,47.195
0.415783,0.987148,0.635902,3,7,0,2.35084,-511.437,-503.683,35.421,38.791,20.4376,-567.296,24.8218
-0.0946844,0.874766,0.635902,3,7,0,1.6039,-522.972,-485.719,44.4304,33.6093,18.8675,-586.27,66.9412
1.77775,0.91941,0.635902,2,7,0,2.42153,-523.959,-492.503,36.5658,31.2,18.5063,-579.031,55.3273
2.30438,0.995335,0.635902,3,7,0,-1.40915,-521.363,-493.347,36.8143,33.5351,17.6675,-575.844,48.9622
1.59637,0.975028,0.635902,2,7,0,-1.21962,-522.498,-495.778,40.053,32.1713,16.1979,-578.749,50.7996
-0.313362,0.900667,0.635902,2,3,0,1.46825,-515.796,-502.465,41.2187,27.7753,24.0983,-581.113,50.8734
1.0072,0.94963,0.635902,3,7,0,2.73087,-514.461,-494.902,43.6455,42.9888,16.6997,-574.806,36.9153
-1.01818,0.718156,0.635902,3,7,0,4.33769,-511.342,-494.674,30.2841,41.4326,26.2324,-567.859,31.7522
1.68565,1,0.635902,2,3,0,1.3046,-519.675,-494.614,29.7098,36.8257,17.7422,-567.127,35.6874
1.63691,0.951974,0.635902,3,7,0,-0.371479,-522.086,-505.153,39.4049,44.732,18.3249,-579.816,29.9306
2.79647,0.969879,0.635902,3,7,0,-0.217287,-522.294,-497.353,42.9473,40.3287,19.152,-584.394,46.7123
2.86539,0.940795,0.635902,3,7,0,-1.7845,-523.021,-501.655,38.8345,40,20.3431,-582.198,40.5433
0.228511,0.781775,0.635902,2,3,0,0.292739,-514.084,-505.868,38.3835,38.6796,16.5153,-568.982,24.4346
0.925524,0.979376,0.635902,2,7,0,1.70178,-519.116,-498.966,42.5942,32.1769,25.5609,-587.271,56.1279
0.512629,0.880712,0.635902,3,7,0,0.986677,-526.084,-497.968,35.7738,46.328,15.6014,-577.459,33.1634
2.16887,0.860031,0.635902,2,3,0,3.74869,-523.49,-497.488,45.1945,42.2189,17.9782,-586.663,46.9556
1.67487,0.798263,0.635902,3,7,0,0.933846,-520.277,-496.036,32.7953,31.8353,22.1272,-575.199,47.3282
-0.127394,0.93292,0.635902,3,7,0,0.815772,-521.506,-493.844,41.3251,52.5102,21.6255,-584.456,38.102
0.50252,1,0.635902,3,7,0,1.06643,-525.935,-497.837,34.7719,26.4888,17.9724,-578.679,54.3528
0.261992,0.951853,0.635902,3,7,0,1.30874,-518.348,-499.331,39.8056,51.3295,20.8312,-578.985,28.3246
0.38426,0.972862,0.635902,3,7,0,2.75819,-528.293,-501.782,38.8083,27.7853,17.297,-584.398,54.8305
1.82236,0.987136,0.635902,2,7,0,0.68318,-528.865,-499.342,40.2485,33.0792,17.9171,-587.03,54.6092
0.791108,0.950514,0.635902,3,7,0,0.3741,-527.998,-501.458,33.3151,46.7653,17.1825,-578.495,30.2722
1.90687,0.925685,0.635902,3,7,0,4.03309,-517.87,-498.917,41.1526,32.3119,21.7783,-580.801,49.5721
2.36482,0.882999,0.635902,3,7,0,-0.284297,-522.779,-496.729,41.2262,40.515,23.4504,-587.456,50.2117
2.35474,0.888051,0.635902,3,7,0,0.0148592,-522.028,-499.006,38.3498,35.0029,16.5094,-576.887,42.8775
0.463379,0.902565,0.635902,2,7,0,0.604862,-532.123,-493.999,42.3251,46.2138,18.3536,-592.802,52.5892
2.32276,1,0.635902,2,3,0,-0.217662,-527.981,-493.829,35.4384,40.3704,19.4656,-582.885,48.6853
1.78061,0.809542,0.635902,3,7,0,2.11551,-516.541,-503.944,39.8131,35.8276,17.5444,-573.898,34.1269
1.23206,0.900883,0.635902,3,7,0,1.09194,-530.452,-491.25,37.5637,43.4407,18.4612,-586.477,51.7857
1.35539,0.977787,0.635902,2,3,0,-0.154015,-528.304,-491.62,34.8922,39.2637,16.5191,-579.715,48.8311
1.94375,0.742951,0.635902,2,3,0,4.69504,-526.146,-497.514,42.8824,39.7553,23.5124,-592.541,55.2718
1.64894,0.999673,0.635902,3,7,0,-1.12309,-518.429,-495.601,31.4241,38.2337,16.6966,-566.549,32.7142
2.60897,0.991284,0.635902,3,7,0,-1.058,-526.063,-496.631,41.2052,37.4968,20.8458,-588.114,53.987
2.22396,0.978009,0.635902,3,7,0,-1.62221,-516.193,-500.056,41.0907,36.0491,21.1621,-578.445,42.3398
1.14171,0.897944,0.635902,3,7,0,0.0853501,-530.462,-492.763,31.4854,38.7167,18.0616,-580.009,48.53
1.45815,1,0.635902,3,7,0,-0.792665,-517.658,-498.906,47.1487,35.9485,20.8677,-585.675,50.8202
1.86447,0.993946,0.635902,3,7,0,0.0219744,-515.895,-497.457,31.6848,37.899,19.5486,-567.129,31.7724
1.55035,0.969264,0.635902,3,7,0,-0.180761,-531.219,-496.724,37.38,36.1709,17.1023,-585.702,52.8067
0.584981,0.926464,0.635902,3,7,0,2.04545,-514.724,-492.577,40.9705,42.615,15.9231,-571.618,36.4262
-4.05483,0.730558,0.635902,3,7,0,5.85795,-531.058,-509.026,37.0321,22.205,16.9475,-585.038,53.8063
-1.41617,0.95044,0.635902,3,7,0,7.47276,-523.958,-486.885,37.5632,52.5979,17.6591,-579.18,39.697
-0.802633,0.999005,0.635902,3,7,0,3.53147,-519.716,-509.286,31.7455,30.2355,22.4446,-573.906,34.3841
-0.0579788,0.939758,0.635902,3,7,0,2.42269,-526.833,-488.8,41.5494,40.577,15.5542,-583.936,54.5594
1.51443,0.984357,0.635902,3,7,0,1.68257,-519.569,-507.588,37.1098,37.782,20.3547,-577.033,31.6629
0.584412,0.932968,0.635902,3,7,0,1.06437,-519.509,-484.676,39.1385,39.2869,18.7716,-577.419,53.456
-1.26296,0.855915,0.635902,3,7,0,3.49796,-519.113,-487.033,35.4254,26.7793,16.8453,-571.384,57.5717
-1.05737,0.991174,0.635902,3,7,0,2.76932,-522.102,-505.444,42.5731,52.0638,22.6908,-587.366,29.8578
-3.55927,0.858228,0.635902,3,7,0,6.46208,-524.739,-484.419,35.3311,28.0478,15.1869,-575.257,62.7911
-3.78574,1,0.635902,3,7,0,5.92702,-523.221,-509.457,39.3461,47.6105,14.944,-577.511,20.4439
-0.982547,1,0.635902,2,3,0,4.58945,-519.344,-505.281,36.6757,43.0338,15.1505,-571.171,22.8559
1.06195,1,0.635902,3,7,0,1.53351,-523.781,-489.19,41.4955,32.2273,20.2604,-585.537,64.1198
2.66148,0.918946,0.635902,3,7,0,0.863764,-524.081,-495.148,39.4899,41.9115,21.3662,-584.937,47.8768
-0.667448,0.596295,0.635902,3,7,0,1.98147,-518.74,-499.599,38.5882,36.4969,14.8012,-572.13,36.0337
-3.13933,0.864685,0.635902,3,7,0,4.05418,-529.992,-496.212,34.1565,40.2472,36.9489,-601.097,64.6382
-5.71028,0.329598,0.635902,3,7,0,8.07795,-521.084,-500.032,40.7101,30.5765,14.4376,-576.232,45.6238
0.227547,0.971575,0.635902,3,7,0,7.41601,-516.889,-493.105,37.191,43.2779,15.3624,-569.443,33.0597
-3.60884,0.849571,0.635902,2,7,0,4.63296,-534.823,-499.957,43.4015,40.5535,33.5522,-611.777,71.2664
-0.0788413,1,0.635902,2,7,0,5.24636,-526.387,-499.02,42.8418,51.8495,17.5265,-586.756,35.8855
2.48267,1,0.635902,2,3,0,0.634127,-517.069,-499.43,39.5542,36.0204,17.7248,-574.348,38.8977
2.48111,0.851048,0.635902,2,3,0,0.407243,-524.439,-496.807,43.1796,36.3623,20.6015,-588.22,55.0509
2.97766,0.986142,0.635902,2,3,0,-2.08027,-521.573,-495.235,37.2272,36.5752,18.667,-577.467,45.6568
1.6808,0.922606,0.635902,2,3,0,-1.41401,-525.179,-497.547,32.7807,42.6927,24.1321,-582.092,41.8522
1.21151,0.854381,0.635902,3,7,0,0.0207815,-518.153,-498.202,38.2381,31.857,15.9272,-572.319,42.2598
0.319257,0.924586,0.635902,3,7,0,1.65487,-526.308,-492.975,27.386,44.654,20.7932,-574.488,36.859
2.21927,0.987121,0.635902,2,3,0,0.373889,-525.656,-499.806,34.0184,36.7658,22.7729,-582.447,45.8754
0.130744,0.910893,0.635902,3,7,0,0.816609,-529.387,-501.49,32.1605,29.8387,16.7128,-578.26,46.9317
1.88441,0.979984,0.635902,3,7,0,1.67464,-521.071,-498.32,42.3157,46.8627,18.3678,-581.755,36.5716
1.98577,0.957049,0.635902,3,7,0,-0.331706,-525.286,-504.184,40.3385,33.5067,19.807,-585.432,47.7408
2.01426,0.983512,0.635902,3,7,0,-0.73528,-520.481,-497.499,40.8481,46.7655,20.4568,-581.786,37.5216
1.90949,0.961113,0.635902,3,7,0,-0.817716,-521.113,-496.94,34.8619,30.1565,18.5953,-574.57,47.4737
2.29995,0.998757,0.635902,3,7,0,-1.57836,-519.048,-494.678,36.2928,33.0187,20.4782,-575.819,48.1224
# 
#  Elapsed Time: 0.018 seconds (Warm-up)
#                0.018 seconds (Sampling)
#                0.036 seconds (Total)
# 
