# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_cousins_model
# start_datetime = 2023-05-12 13:28:30 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = model_cousins_input.json
# random
#   seed = 391094460 (Default)
# output
#   file = model_cousins_output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0-98-ga490a092
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,burial_h,burial_a,age_h,age_a,age_m_h,age_m_a,age_m2_h,birth_date_grandmother,age_m2_a
# Adaptation terminated
# Step size = 0.358958
# Diagonal elements of inverse mass matrix:
# 36.5644, 35.1106, 0.0229314, 0.0255476, 0.481555, 0.359001, 0.48312
1.23853,0.736376,0.358958,4,15,0,3.45311,-517.336,-497.3,59.6271,26.5774,17.8519,38.6119,22.4757,-617.291,54.801
5.664,1,0.358958,2,3,0,-0.802303,-514.862,-495.248,50.1739,26.9474,18.4129,41.9474,22.3511,-605.8,41.6572
7.06001,0.666667,0.358958,1,3,1,-0.663905,-519.722,-494.905,44.8276,26.5326,19.4,35.0657,23.1538,-607.103,50.5997
4.26789,0.822945,0.358958,2,6,1,-0.109499,-515.123,-485.819,38.2609,22.34,18.6219,39.944,19.5686,-591.574,43.4714
6.90246,1,0.358958,3,15,0,-2.76667,-533.614,-508.335,38.9917,38.2613,19.5745,33.4449,20.4251,-612.605,32.5637
8.05668,0.949848,0.358958,3,15,0,-4.91332,-533.534,-501.294,35.3428,34.6361,17.3333,43.0594,19.5913,-605.801,26.8114
6.16173,0.979387,0.358958,3,7,0,-5.2532,-508.343,-494.97,45.8797,36.9317,22.9903,36.589,21.1613,-598.374,29.8832
8.71473,0.997016,0.358958,3,7,0,-5.06232,-526.942,-494.813,34.3267,36.2128,16.2049,32.2587,19.0467,-596.52,33.2354
7.71216,0.979969,0.358958,3,7,0,-5.88706,-516.846,-501.494,35.3563,30.1221,23.1447,35.4735,22.9356,-598.282,31.1928
4.83607,0.906031,0.358958,3,15,1,-2.54915,-525.242,-497.623,31.0901,44.8625,17.4706,18.1951,16.2251,-590.028,29.3472
7.72494,0.931748,0.358958,3,15,1,-3.32164,-519.533,-502.91,46.366,36.2798,20.1252,26.0258,22.5617,-608.586,43.3704
7.52606,0.942877,0.358958,3,7,0,-5.75408,-519.204,-503.024,40.6892,42.6964,24.5792,39.4869,18.6248,-603.097,17.8899
7.52606,0.0894369,0.358958,1,2,1,-2.31424,-519.204,-503.024,40.6892,42.6964,24.5792,39.4869,18.6248,-603.097,17.8899
8.7381,1,0.358958,3,7,0,-6.76513,-518.678,-502.567,40.1828,38.9082,24.7203,36.0383,19.1082,-602.689,25.1752
7.17751,0.942929,0.358958,3,15,0,-4.67176,-523.217,-502.39,37.0256,31.1351,18.9986,23.2791,16.2016,-595.442,38.6387
5.81712,0.877891,0.358958,3,9,1,-3.9398,-520.669,-499.033,30.7155,25.4159,19.6504,25.5433,22.4839,-593.519,43.5273
4.92888,0.982084,0.358958,4,15,0,-1.2155,-536.063,-493.467,37.1803,26.0305,16.1841,55.4368,17.9235,-607.351,32.4166
6.62325,0.994804,0.358958,3,15,0,-2.73644,-516.429,-499.15,32.227,27.1946,17.0128,32.4971,18.3084,-583.977,25.1355
7.58838,0.996021,0.358958,3,15,0,-4.45969,-516.014,-499.167,37.6086,29.4892,18.3377,33.5876,16.4201,-588.381,26.1373
6.62121,0.836886,0.358958,4,15,0,1.1788,-533.423,-491.347,41.0255,41.3916,16.2401,39.3531,24.6613,-615.35,43.2584
8.0792,0.716999,0.358958,4,15,0,-4.69839,-529.578,-497.49,40.436,39.1374,17.4584,42.6666,27.9159,-615.389,36.0952
8.82519,0.995716,0.358958,3,7,0,-6.8872,-529.488,-498.027,36.1794,37.0554,16.9134,47.4594,20.9631,-603.544,21.0022
8.82519,0,0.358958,0,1,1,-3.10217,-529.488,-498.027,36.1794,37.0554,16.9134,47.4594,20.9631,-603.544,21.0022
7.4941,0.551575,0.358958,3,8,1,-6.19026,-532.576,-498.136,41.0597,38.0953,16.9163,25.2237,19.2881,-609.84,48.3853
7.366,0.952696,0.358958,3,7,0,-3.25019,-522.577,-496.571,46.4704,44.2252,16.2349,26.251,18.2006,-603.483,36.4352
6.70626,0.976192,0.358958,3,7,0,-4.17472,-520.084,-486.918,38.1542,44.6367,15.7511,33.0877,19.106,-593.096,28.453
8.43237,0.880974,0.358958,3,11,1,-4.13687,-528.282,-501.067,38.435,43.2459,17.0828,27.5535,19.8782,-603.678,31.8118
8.52588,0.921455,0.358958,4,15,0,-5.08974,-526.263,-502.494,35.5752,41.8612,17.9784,28.0987,22.3058,-602.123,29.6685
8.95539,0.923692,0.358958,3,7,0,-4.54954,-522.663,-497.763,44.7951,37.072,21.1033,26.9898,19.8536,-608.415,46.5904
9.14149,0.746349,0.358958,2,4,1,-5.08023,-525.908,-499.598,43.9772,33.0147,17.9568,50.346,18.1139,-605.956,22.9971
9.03949,0.913482,0.358958,4,15,0,-1.19038,-523.668,-494.122,33.3467,41.7008,20.8499,28.9741,21.0785,-598.943,34.146
5.80988,0.95604,0.358958,4,15,0,-4.77132,-514.738,-495.708,28.7406,38.3,27.246,37.9048,21.1508,-591.875,19.9625
5.80988,0,0.358958,0,1,1,0.262374,-514.738,-495.708,28.7406,38.3,27.246,37.9048,21.1508,-591.875,19.9625
8.19782,0.997927,0.358958,3,7,0,-4.14001,-523.132,-496.671,33.8591,41.8635,27.8959,35.6709,19.3946,-604.281,30.0757
9.09924,0.818396,0.358958,3,15,0,-7.07749,-520.552,-493.74,38.1457,41.1617,18.1252,27.0484,17.6177,-594.44,32.4906
9.56588,0.849217,0.358958,2,7,0,-7.30562,-521.654,-495.189,40.7402,39.5651,19.4185,28.437,17.6192,-599.432,36.2403
7.66408,0.917898,0.358958,3,7,0,-5.06594,-519.065,-491.527,38.338,30.4568,18.1266,27.7042,22.9964,-598.526,48.8378
8.15288,0.996954,0.358958,4,15,0,-5.97557,-526.84,-502.061,36.6363,44.2305,21.6483,29.6709,17.0528,-602.177,26.215
8.98467,0.772798,0.358958,3,11,0,-5.02883,-529.885,-496.319,35.5024,36.3024,19.0312,28.8868,19.7173,-604.136,42.6281
7.65791,0.469091,0.358958,3,7,0,-2.50842,-529.621,-505.47,43.5029,32.416,18.0761,38.7335,17.0298,-608.23,31.6097
7.7499,0.981705,0.358958,3,15,0,-6.6504,-530.688,-504.212,45.5858,34.1619,20.0026,35.4623,17.6403,-613.916,40.0804
7.10468,0.861372,0.358958,4,15,0,-4.61894,-531.807,-501.329,46.1823,34.031,21.9474,35.3821,16.6394,-616.576,45.8338
7.43671,0.715579,0.358958,4,15,0,-4.28732,-517.726,-500.007,42.4461,27.0759,17.4993,38.6482,17.0084,-594.679,28.9487
7.36188,0.982327,0.358958,4,15,0,-3.88004,-530.872,-493.258,36.2963,47.5335,21.4481,38.7689,23.7309,-612.348,32.7872
6.76861,0.985322,0.358958,4,15,0,-3.75789,-525.228,-488.247,44.1385,26.7796,21.4185,56.6139,17.1647,-607.95,36.3095
2.17072,0.88998,0.358958,4,15,0,1.44764,-523.341,-500.983,26.6906,27.5591,14.9009,36.3091,18.1063,-583.039,18.1881
2.17072,0,0.358958,0,1,1,4.27808,-523.341,-500.983,26.6906,27.5591,14.9009,36.3091,18.1063,-583.039,18.1881
0.588186,0.2694,0.358958,4,15,0,5.55531,-511.06,-490.488,41.7615,36.1,15.1585,18.7404,28.797,-596.777,51.4483
0.595241,0.926792,0.358958,3,14,1,7.88204,-511.83,-494.592,42.5699,55.4656,28.6141,21.3343,18.776,-601.79,30.3974
4.78578,0.818182,0.358958,3,11,0,3.23704,-514.235,-492.29,42.7211,30.3625,16.5497,19.6464,17.7778,-591.284,48.9844
5.84269,0.464353,0.358958,4,15,0,-2.08673,-519.985,-490.527,39.7528,32.8051,26.0688,69.6221,23.5914,-609.398,16.444
5.84269,0.0089124,0.358958,3,7,0,-2.05299,-519.985,-490.527,39.7528,32.8051,26.0688,69.6221,23.5914,-609.398,16.444
5.84269,0.0205974,0.358958,4,15,0,-1.59341,-519.985,-490.527,39.7528,32.8051,26.0688,69.6221,23.5914,-609.398,16.444
5.84269,0.0648463,0.358958,3,7,0,-0.353525,-519.985,-490.527,39.7528,32.8051,26.0688,69.6221,23.5914,-609.398,16.444
5.84269,0.22156,0.358958,2,3,0,-4.0384,-519.985,-490.527,39.7528,32.8051,26.0688,69.6221,23.5914,-609.398,16.444
7.00004,0.327514,0.358958,4,15,0,-2.66775,-526.551,-491.683,47.8472,36.4748,18.531,28.8934,23.8339,-616.763,59.7121
8.02363,0.795482,0.358958,2,5,1,-3.05298,-522.365,-496.097,45.8175,35.1209,18.8428,28.8592,24.7634,-611.788,51.7114
5.96535,0.853037,0.358958,2,7,0,-2.58265,-532.52,-489.827,36.8565,49.157,17.5767,30.7057,21.0742,-608.028,38.3375
1.95147,0.906589,0.358958,3,7,0,2.23084,-535.173,-479.575,33.3394,35.9238,20.0684,37.6298,15.7048,-604.285,51.1568
4.56287,0.857143,0.358958,2,7,1,0.242865,-530.54,-482.414,33.5395,45.5265,19.7813,36.3129,16.2054,-600.066,35.8127
3.56669,0.993275,0.358958,3,7,0,-1.96404,-533.332,-482.107,31.452,41.1722,17.5984,39.528,15.827,-598.21,35.4022
7.0107,0.998914,0.358958,3,7,0,-1.7949,-519.907,-489.328,29.6266,38.5083,20.4525,36.672,16.3721,-586.359,21.8505
8.86418,0.975774,0.358958,3,7,0,-5.42545,-527.878,-493.662,41.0579,31.5351,18.3398,40.5783,22.7086,-609.984,44.2087
8.81094,0.377647,0.358958,3,15,0,-7.27761,-525.926,-498.934,43.6201,31.4194,19.7146,48.0002,24.511,-613.772,35.4182
7.59892,0.716156,0.358958,4,15,0,-5.22851,-528.244,-489.986,41.4502,33.4733,20.4651,46.876,26.9676,-617.126,46.791
7.04952,0.800602,0.358958,3,7,0,2.88647,-526.964,-498.447,38.3822,42.1358,18.7101,37.1771,15.1481,-599.205,21.4452
6.62438,0.90202,0.358958,4,15,0,-5.45944,-531.28,-495.31,37.4212,41.9476,17.873,29.6029,15.3133,-601.887,35.0265
5.52233,0.980401,0.358958,3,15,0,-2.80896,-514.188,-495.754,45.6909,31.5334,18.5722,26.0872,15.4871,-593.938,40.5636
6.95153,0.985866,0.358958,4,15,0,-1.99595,-536.437,-495.472,33.4032,40.0121,21.7397,43.4088,23.114,-614.694,35.8005
7.56067,1,0.358958,3,7,0,-5.68781,-535.936,-494.574,35.1086,39.2246,19.7251,47.1591,23.1279,-613.897,32.9397
6.92814,0.961871,0.358958,4,15,0,-2.89692,-512.725,-495.833,42.8123,30.9731,19.84,28.3296,16.6564,-592.034,36.8981
6.35751,0.963725,0.358958,4,15,0,-4.34567,-534.255,-499.437,30.8101,41.0785,19.1555,47.973,24.0759,-608.297,19.8085
7.975,0.928351,0.358958,3,7,0,-4.69249,-532.581,-494.277,31.0412,36.2912,19.1464,33.8949,19.8323,-602.601,38.1378
8.48527,0.907441,0.358958,4,15,0,-6.16772,-519.561,-495.797,36.2239,40.049,16.0593,29.6433,21.1842,-593.029,27.5397
8.66617,0.918447,0.358958,3,15,0,-5.94596,-520.333,-497.795,49.0623,36.3885,20.7502,37.263,20.8829,-611.028,39.5822
7.40321,0.83205,0.358958,2,7,0,-5.88417,-522.804,-494.205,45.3861,34.9227,21.612,36.1543,28.0547,-617.857,52.5741
9.1755,1,0.358958,3,7,0,-5.68412,-525.469,-489.215,35.5611,37.0484,20.1483,36.6982,21.0753,-602.253,39.2919
7.45854,0.95628,0.358958,3,7,0,-5.27189,-510.559,-492.779,36.5786,37.6046,20.7711,32.4425,21.0111,-588.919,26.0938
8.40784,0.98113,0.358958,3,7,0,-5.73732,-514.83,-492.236,37.9168,35.3884,17.349,29.6562,19.5875,-589.683,32.402
6.97708,0.824876,0.358958,2,7,1,-4.61964,-520.184,-498.869,46.983,30.6841,24.1843,29.4005,21.4456,-612.797,53.8433
8.77909,0.851076,0.358958,3,7,0,-4.82106,-528.032,-496.552,32.9765,41.6008,20.6991,28.5189,18.4734,-600.181,33.5095
8.0653,0.947308,0.358958,4,15,0,-5.17013,-523.681,-491.907,40.278,34.3653,22.0919,46.2291,15.4935,-601.545,29.0431
7.27423,0.961276,0.358958,4,15,0,-4.89739,-524.577,-498.277,35.3369,30.5365,17.8635,39.7422,29.4599,-607.238,38.6824
8.02627,0.968111,0.358958,3,15,0,-3.91278,-528.301,-495.954,37.3939,36.7208,15.6096,36.6251,17.0461,-598.35,29.0505
6.54106,0.946509,0.358958,3,7,0,-2.92199,-521.601,-505.143,43.9836,39.4966,28.6604,35.1514,24.2176,-618.462,38.6717
7.12962,0.978445,0.358958,4,15,0,-2.93703,-532.381,-496.908,38.4603,40.71,16.5154,39.2497,15.8073,-603.164,26.2961
9.39472,0.992695,0.358958,3,7,0,-5.55003,-523.173,-496.187,46.51,39.4615,19.5841,37.4056,17.5781,-606.846,33.7919
8.45994,0.732876,0.358958,2,4,1,-6.86148,-524.044,-495.204,43.5381,43.1535,20.1348,25.4711,17.3461,-605.063,41.2344
9.55435,0.453047,0.358958,4,15,0,-7.50711,-525.157,-493.812,34.9656,40.541,21.8833,34.9426,20.9413,-602.947,33.6513
8.27624,0.797541,0.358958,3,7,0,-1.62086,-522.058,-498.588,34.6505,39.5946,28.5825,39.7156,19.3053,-604.596,26.6985
5.57881,0.609105,0.358958,2,4,1,-2.75811,-524.436,-494.84,34.3236,47.2267,28.7394,28.2809,24.8606,-612.36,42.012
4.68071,0.630708,0.358958,1,3,1,-1.35689,-521.742,-493.893,34.5717,43.1635,31.1038,24.1719,25.5959,-613.013,51.7849
5.88063,1,0.358958,3,7,0,-1.99967,-529.665,-503.599,32.4046,40.0562,16.3547,22.4814,16.8432,-595.268,29.1312
6.68009,0.75595,0.358958,3,15,0,-3.62059,-526.355,-501.646,34.0618,38.1806,16.0105,21.8975,17.0289,-593.457,31.7326
5.8051,0.793841,0.358958,3,15,0,-4.4744,-525.32,-507.297,40.1045,34.0276,15.8972,23.5437,16.765,-598.087,33.2187
9.17433,0.990652,0.358958,4,15,0,-4.43692,-521.082,-495.263,41.3793,44.8124,20.0175,32.7347,21.9233,-604.402,31.5917
7.16569,0.943342,0.358958,3,7,0,-5.62001,-524.593,-505.095,37.5023,27.7504,17.216,31.6282,17.497,-596.809,32.3355
4.99876,0.923473,0.358958,3,15,1,-2.63391,-526.531,-496.927,29.9958,45.7598,16.3587,20.5735,24.1463,-597.032,33.7717
6.69745,0.968905,0.358958,3,7,0,-1.13725,-531.321,-507.752,34.0184,35.0469,17.9936,27.7,19.1592,-602.492,31.9928
9.63466,0.97585,0.358958,3,15,0,-3.59267,-522.923,-498.007,34.4367,37.3984,19.1481,30.4841,18.0584,-594.566,28.6769
8.01151,0.940828,0.358958,4,15,0,-6.92348,-524.924,-492.901,43.6278,39.9198,20.0392,49.6104,15.6294,-604.22,21.7885
6.89773,0.925403,0.358958,4,15,0,-3.5517,-521.943,-504.647,34.6728,36.1249,17.1903,28.7817,27.9186,-601.725,32.1714
6.89676,0.988534,0.358958,4,15,0,-3.96551,-529.447,-487.511,43.3775,37.3079,21.5673,49.0894,15.6646,-610.056,36.1478
4.49272,0.976279,0.358958,3,7,0,-2.65624,-520.461,-511.062,38.6757,32.717,19.4476,25.6981,28.8488,-607.433,37.9558
6.68644,1,0.358958,3,7,0,-3.5253,-525.103,-485.9,39.8534,42.7548,18.1537,32.4775,15.7543,-598.864,37.732
8.1225,0.998404,0.358958,3,7,0,-5.03982,-524.65,-496.253,37.3455,33.9822,18.8061,30.2898,15.5288,-596.331,35.8051
6.34195,0.740892,0.358958,3,7,0,-3.29299,-516.609,-486.608,44.6354,34.5959,17.475,56.1834,17.2305,-595.95,18.5626
6.34195,1.26908e-10,0.358958,1,1,0,-2.99236,-516.609,-486.608,44.6354,34.5959,17.475,56.1834,17.2305,-595.95,18.5626
5.7469,0.573414,0.358958,4,15,0,-2.86084,-528.996,-507.045,31.143,41.3109,20.1273,22.1435,22.3955,-602.662,32.1628
8.18456,0.979144,0.358958,4,15,0,-2.71653,-527.319,-487.691,45.0021,33.404,21.1183,55.3944,19.3121,-612.751,36.2619
7.22597,0.339578,0.358958,3,7,0,-4.96265,-522.544,-504.05,33.8437,36.454,18.3811,20.0729,18.7109,-593.479,32.9026
8.8945,0.888197,0.358958,3,9,1,-5.56517,-525.634,-496.893,32.7755,33.5645,24.2192,37.5763,20.11,-602.739,34.7049
9.49929,0.997813,0.358958,3,7,0,-8.30954,-521.869,-493.987,42.0865,41.808,17.1941,40.0406,19.4711,-600.62,24.7847
7.86761,0.932893,0.358958,3,7,0,-6.5331,-526.847,-499.857,39.674,35.4207,15.5358,28.5063,19.1071,-601.164,37.3799
8.02179,0.99333,0.358958,3,15,0,-6.24626,-526.938,-495.982,36.1299,37.2776,29.0357,51.9875,18.0081,-610.111,24.8647
7.33248,0.867246,0.358958,4,15,0,-4.97526,-518.95,-486.955,37.4291,43.4598,17.0067,28.5365,21.1287,-594.515,35.5633
8.08453,1,0.358958,4,15,0,-5.8832,-529.842,-503.428,40.9999,32.321,24.023,51.7615,18.5681,-613.433,25.9218
9.37258,0.987478,0.358958,3,7,0,-6.84477,-525.389,-497.662,39.2482,32.3348,23.9108,51.5994,20.2956,-608.844,27.2481
9.20517,0.96425,0.358958,3,7,0,-7.09738,-526.873,-496.783,39.6928,32.8717,22.2212,51.8171,23.7831,-612.57,31.0988
6.95537,0.91776,0.358958,3,7,0,-5.16212,-533.133,-500.63,41.5109,27.7736,19.8573,51.2762,16.884,-611.386,31.7059
7.215,0.9907,0.358958,4,15,0,-4.45524,-528.306,-506.107,36.1917,34.4033,21.7075,24.7588,17.5368,-603.742,38.473
6.2459,0.955152,0.358958,2,3,0,-5.36171,-528.24,-506.239,34.973,31.4798,23.6049,23.9438,18.2655,-605.083,43.421
5.90801,0.308165,0.358958,3,15,1,-2.82787,-525.558,-512.424,36.9964,37.9152,19.7302,27.1124,18.1369,-600.422,22.9701
5.77888,0.225632,0.358958,3,13,1,-1.23576,-536.606,-505.264,39.0772,36.758,19.5329,26.7682,17.2756,-612.492,43.7018
9.17203,0.999966,0.358958,3,7,0,-4.92181,-521.278,-495.323,41.417,42.5588,18.5331,26.3771,18.9833,-600.212,35.9525
5.64666,0.94964,0.358958,3,7,0,-3.98739,-520.527,-502.459,47.5654,48.8485,22.4616,33.8986,16.4727,-607.027,21.8203
5.30718,0.966128,0.358958,3,7,0,-1.56655,-518.992,-495.296,43.3274,47.6922,31.3745,32.7157,16.9883,-610.682,34.9775
6.36323,1,0.358958,3,7,0,-4.83431,-527.082,-496.451,36.8434,29.6655,15.2858,52.9516,24.2907,-603.502,24.4339
6.36323,0.43485,0.358958,1,2,1,-2.51605,-527.082,-496.451,36.8434,29.6655,15.2858,52.9516,24.2907,-603.502,24.4339
6.36323,0,0.358958,0,1,1,-1.7053,-527.082,-496.451,36.8434,29.6655,15.2858,52.9516,24.2907,-603.502,24.4339
5.2361,0.898537,0.358958,4,15,0,-3.70483,-518.207,-499.252,40.0598,46.771,29.9581,25.949,16.4569,-604.682,32.7103
3.67666,0.875399,0.358958,3,10,1,-0.883499,-528.261,-493.513,30.6716,27.2609,15.5936,22.9633,16.6887,-591.215,47.4779
6.31139,0.888232,0.358958,3,9,1,-1.00647,-520.261,-505.666,41.9956,29.4372,19.3309,26.8264,15.936,-597.524,35.5941
6.99166,0.994203,0.358958,3,7,0,-4.95045,-520.138,-505.019,40.4599,31.2167,17.9597,27.7786,16.02,-594.578,30.5637
7.95452,0.982991,0.358958,3,7,0,-3.46596,-525.788,-503.057,42.0852,31.8904,16.6565,44.777,24.7167,-609.247,29.5222
6.95068,0.452978,0.358958,4,15,0,-1.10438,-525.926,-502.708,34.901,28.8511,25.8118,38.9372,16.7083,-603.347,32.8502
7.96254,1,0.358958,3,7,0,-5.82181,-523.565,-501.956,39.6045,31.0553,23.1433,44.1098,16.0596,-602.373,25.2515
7.97254,0.948633,0.358958,4,15,0,-4.65114,-524.664,-493.182,38.664,45.4699,17.1208,38.0425,16.7958,-597.245,20.5508
8.10776,0.524988,0.358958,3,15,0,-5.5174,-526.954,-492.807,38.2709,42.0305,21.5013,24.4631,21.7865,-608.512,49.2116
8.09636,0.965705,0.358958,3,7,0,-7.468,-524.05,-496.355,40.0868,31.0631,18.1739,55.2643,17.4829,-599.793,17.1106
5.36489,0.56675,0.358958,4,15,0,-2.85658,-541.108,-495.68,42.2213,38.3416,18.522,40.0435,21.2626,-623.114,49.0483
7.2959,0.873408,0.358958,3,15,0,-1.68902,-526.22,-500.037,32.3277,39.6902,18.1381,28.3365,15.7273,-592.413,24.3492
7.09595,0.941919,0.358958,3,7,0,-1.30087,-523.671,-496.593,30.6246,40.7252,21.5868,30.2603,15.6461,-591.528,23.9502
8.70961,0.809204,0.358958,3,11,1,-6.00183,-521.404,-495.063,47.4198,34.4941,19.6276,33.4385,17.6697,-606.121,43.1249
6.98,0.948475,0.358958,3,7,0,-4.61308,-527.478,-487.458,44.8142,34.1591,16.1562,60.1532,17.8345,-606.283,24.5129
6.99453,0.993837,0.358958,4,15,0,-3.86639,-519.781,-503.568,35.6376,39.1335,16.7126,21.1122,22.1567,-594.288,30.4744
7.72022,0.22275,0.358958,3,14,1,-1.97896,-517.134,-502.18,37.7824,38.8784,16.4645,26.6335,22.5091,-593.89,26.1982
6.88397,0.897912,0.358958,3,13,1,-4.23638,-516.563,-500.039,42.3726,35.459,21.0063,19.5848,17.6478,-597.589,42.5064
7.30185,0.672269,0.358958,4,15,0,-5.23086,-528.122,-491.879,33.5933,36.2617,16.8311,23.021,19.5557,-598.102,46.9407
6.93799,0.998856,0.358958,3,7,0,-5.2168,-522.552,-502.739,35.1789,39.0449,16.0691,20.9387,20.6545,-594.455,31.7323
3.85203,0.980058,0.358958,3,7,0,-2.04067,-519.06,-495.4,32.2456,41.8082,25.5456,16.212,18.4697,-595.321,41.9013
2.44535,0.922874,0.358958,3,13,1,-0.660361,-512.91,-499.27,36.5263,35.0667,17.9079,15.3637,22.7404,-590.085,40.3847
3.91264,0.99407,0.358958,3,7,0,-0.855952,-515.55,-499.132,41.2832,32.804,16.309,16.2989,18.8228,-591.965,43.7301
0.199656,0.969333,0.358958,3,7,0,0.936322,-516.592,-490.724,45.9464,30.2075,16.8729,15.2061,21.2019,-600.613,64.4753
3.80288,0.888675,0.358958,3,9,1,3.36738,-520.34,-505.445,38.4096,47.7141,28.2016,18.866,19.916,-606.868,34.8421
9.52845,0.95828,0.358958,3,7,0,0.340676,-517.805,-495.068,42.7339,34.3631,19.755,40.2904,21.7737,-602.067,32.3453
9.54935,0.965242,0.358958,3,7,0,-7.00647,-521.987,-490.597,40.8228,41.0721,21.5141,38.7231,20.2546,-604.578,34.1863
8.82431,0.864971,0.358958,3,15,0,-7.68637,-526.209,-499.477,37.0401,32.1017,20.6599,33.2805,23.6826,-607.592,42.7331
8.35365,0.5,0.358958,1,2,1,-4.79973,-526.048,-503.802,35.7188,30.8455,19.3203,40.4379,23.6181,-604.705,29.6193
6.47562,0.968734,0.358958,3,7,0,-4.84811,-530.723,-510.785,43.3264,34.9126,18.7707,35.3688,19.2831,-612.103,31.0368
5.51982,0.9979,0.358958,3,7,0,-3.59215,-530.78,-510.702,46.7045,38.4983,21.95,48.3662,18.9806,-618.415,20.8489
5.51982,0,0.358958,0,1,1,-2.81169,-530.78,-510.702,46.7045,38.4983,21.95,48.3662,18.9806,-618.415,20.8489
4.307,0.997088,0.358958,3,7,0,-1.56114,-537.534,-503.789,48.3827,38.4742,24.4398,48.0691,16.3552,-626.711,36.3795
7.28633,0.994889,0.358958,3,7,0,-2.80132,-536.011,-502.202,45.164,38.4669,20.2546,47.2549,20.206,-621.636,33.7121
7.28633,0,0.358958,0,1,1,-1.6348,-536.011,-502.202,45.164,38.4669,20.2546,47.2549,20.206,-621.636,33.7121
2.98575,0.75827,0.358958,3,9,1,1.78515,-530.865,-510.046,34.4355,33.2809,26.5023,39.5053,15.1986,-607.001,24.1695
3.35194,0.990993,0.358958,4,15,0,1.35073,-515.862,-483.397,42.9426,42.0647,15.6754,23.3537,16.5901,-591.07,42.2553
4.22214,0.999499,0.358958,3,7,0,-1.51096,-513.335,-486.37,42.9966,39.984,15.8675,23.8142,16.4356,-588.635,38.4663
6.89728,0.998632,0.358958,4,15,0,-1.47818,-521.512,-499.845,33.2072,36.8649,27.6838,31.3819,15.965,-598.368,30.2764
3.60002,0.799922,0.358958,3,8,1,-0.710192,-517.799,-493.472,44.1419,22.4322,16.2152,50.0815,28.2501,-606.406,40.4202
5.73932,0.957941,0.358958,4,15,0,-0.957903,-521.585,-487.203,33.6436,27.9341,26.0863,48.0693,16.6255,-597.941,34.7348
4.14528,0.604375,0.358958,4,31,0,-0.82654,-528.108,-488.217,39.2088,23.3344,23.8399,46.8263,15.9118,-607.069,48.6904
5.9712,1,0.358958,2,3,0,-3.98533,-527.132,-489.722,37.4178,24.447,22.6981,49.9913,16.5448,-603.792,39.6326
5.00943,0.989781,0.358958,3,15,0,0.284098,-519.034,-496.229,48.3077,31.2489,26.6055,40.3935,15.2695,-609.217,41.3447
8.78374,1,0.358958,3,7,0,-4.86886,-520.827,-496.337,39.8876,37.0766,18.5763,42.3796,16.1661,-595.457,19.6635
8.78374,0,0.358958,0,1,1,-1.92818,-520.827,-496.337,39.8876,37.0766,18.5763,42.3796,16.1661,-595.457,19.6635
7.64622,0.463577,0.358958,4,15,0,-5.00959,-523.753,-498.357,32.7677,38.7713,16.9717,43.334,25.1713,-598.663,18.2016
7.64622,0.00122991,0.358958,2,3,0,-4.0519,-523.753,-498.357,32.7677,38.7713,16.9717,43.334,25.1713,-598.663,18.2016
4.13122,0.283618,0.358958,3,7,0,-2.03523,-527.836,-499.302,48.5337,25.3863,16.1011,26.7032,19.5081,-611.979,60.5872
7.9787,1,0.358958,3,7,0,-2.85746,-523.056,-500.94,42.3958,33.4559,15.8471,35.0896,23.5394,-604.838,35.3531
7.65761,0.333333,0.358958,2,3,0,-3.90413,-526.152,-501.166,43.4274,32.376,15.5463,45.9724,21.3456,-606.471,26.9574
5.79018,0.923376,0.358958,4,15,0,-4.18131,-517.612,-500.43,41.2648,26.3186,15.5009,30.0372,19.5356,-593.913,37.1277
7.49531,0.997786,0.358958,4,15,0,-3.06139,-527.01,-494.222,41.0563,38.9755,31.3538,50.7003,20.6981,-620.118,36.2196
7.39916,0.656722,0.358958,2,4,1,-1.02029,-519.109,-493.205,30.8202,33.0173,22.6273,25.1846,18.2616,-590.818,39.4119
5.29376,0.981535,0.358958,3,7,0,-3.68127,-525.763,-489.112,28.6258,37.091,18.6664,19.6918,21.7384,-594.794,48.8998
7.16043,0.8,0.358958,2,5,1,-3.02862,-521.416,-495.3,31.495,38.5587,18.9639,23.209,26.0929,-597.968,40.9005
