# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_full_sibs_model
# start_datetime = 2023-04-03 09:43:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = params.json
# init = 2 (Default)
# random
#   seed = 1302950853 (Default)
# output
#   file = full_sibs_output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0-98-ga490a092
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,birth_date_mother,mother_age_hochdorf,mother_age_asperg,age_hochdorf,age_asperg,burial_date_hochdorf,burial_date_asperg
# Adaptation terminated
# Step size = 0.323693
# Diagonal elements of inverse mass matrix:
# 261.07, 0.752545, 0.123158, 0.0555211, 0.0852692
11.6576,1,0.323693,3,7,0,-11.4806,-593.331,14.5918,46.4204,50.2944,37.2,-528.445,-509.711
12.1039,0.878439,0.323693,4,15,0,-9.63788,-587.436,21.7137,38.3438,37.2124,39.9373,-528.51,-509.155
11.4346,0.994619,0.323693,3,15,0,-10.3879,-602.38,45.4208,49.7465,40.8482,46.3325,-516.111,-506.301
11.2618,0.866168,0.323693,3,15,0,-6.92662,-582.917,11.7641,51.47,48.1343,27.9326,-523.019,-503.515
11.1162,0.961035,0.323693,4,15,0,-9.92725,-581.783,15.909,62.6403,43.4349,29.6622,-522.439,-489.481
11.6221,0.989158,0.323693,4,15,0,-9.20835,-572.986,28.7086,38.317,39.533,45.1172,-504.745,-489.552
9.08701,0.832592,0.323693,3,7,0,-8.63039,-585.962,5.80674,53.2304,51.3385,23.4739,-528.816,-509.257
10.7579,0.914971,0.323693,3,7,0,-6.85305,-565.528,19.7459,37.9572,38.5917,21.9441,-507.19,-505.626
10.2654,0.975277,0.323693,3,15,0,-8.86763,-575.434,22.8367,58.1378,47.1253,20.4303,-505.472,-496.866
7.31744,0.75173,0.323693,3,7,0,-3.631,-584.982,15.1106,40.0007,48.506,14.8552,-521.365,-530.126
9.88107,1,0.323693,4,15,0,-6.91909,-583.307,29.658,61.6081,49.0821,20.1324,-504.567,-501.567
6.32726,0.824776,0.323693,4,15,0,-4.88446,-557.163,8.99272,13.5628,24.9354,49.2441,-523.235,-494.356
7.86264,0.944096,0.323693,3,15,0,-3.20677,-550.261,15.9167,17.4313,33.3295,23.2692,-501.014,-509.56
7.97362,0.966868,0.323693,4,15,0,-6.14608,-618.887,42.7754,33.5769,49.9462,49.5597,-526.165,-535.75
7.97362,0.149648,0.323693,2,3,0,-2.39061,-618.887,42.7754,33.5769,49.9462,49.5597,-526.165,-535.75
8.93732,0.985396,0.323693,3,7,0,-6.86791,-616.13,35.2728,36.2281,46.0552,55.2055,-534.802,-524.696
11.1199,0.929019,0.323693,3,15,0,-5.71727,-565.696,17.1343,42.814,46.9792,38.5011,-501.582,-484.381
9.78523,0.916174,0.323693,3,7,0,-7.86278,-602.037,36.355,38.9633,43.5974,29.5332,-522.084,-533.54
11.529,0.987246,0.323693,3,7,0,-9.00009,-577.403,13.6952,31.7684,40.3055,36.2805,-523.402,-509.354
11.1492,0.992902,0.323693,3,7,0,-10.4579,-560.689,16.2198,41.921,42.7201,30.5029,-501.749,-488.265
10.4378,0.965709,0.323693,3,7,0,-9.18756,-565.301,28.5274,29.4586,29.2859,28.6825,-507.488,-507.16
8.58429,0.865454,0.323693,3,7,0,-6.65864,-545.414,16.7204,22.1315,26.9345,37.3889,-501.759,-485.893
9.2496,0.990733,0.323693,4,15,0,-6.06019,-605.526,38.1242,66.1182,51.5134,22.3022,-515.888,-517.105
11.2368,0.636212,0.323693,3,15,0,-6.6078,-578.437,10.4483,50.1954,40.1742,40.2115,-527.814,-488.03
11.0044,0.978594,0.323693,3,15,0,-9.35712,-577.412,10.0127,55.6436,47.2642,30.6198,-520.135,-491.148
10.3164,0.980455,0.323693,3,15,0,-8.92355,-570.818,11.2748,40.1329,37.4488,22.0711,-522.094,-508.614
10.8611,0.968997,0.323693,3,15,0,-8.1186,-577.637,13.0229,59.809,48.1468,32.5611,-516.467,-485.267
11.9682,0.860856,0.323693,3,7,0,-7.96124,-579.065,13.5581,43.7677,48.7503,34.4083,-516.757,-500.889
12.5701,0.981373,0.323693,2,7,0,-11.1629,-594.158,34.3631,52.5511,43.8175,38.4303,-515.978,-503.177
10.3565,0.595624,0.323693,3,7,0,-9.09582,-577.705,7.71188,51.0204,54.7438,33.0975,-515.25,-493.588
10.6102,0.802465,0.323693,4,15,0,-7.3647,-567.832,13.3193,49.6327,34.3499,23.0466,-520.163,-495.153
7.05024,0.804519,0.323693,2,7,0,-2.75266,-555.338,26.3308,24.787,52.5354,36.5231,-476.472,-494.028
9.02708,1,0.323693,2,3,0,-6.91235,-561.171,26.1066,25.1467,49.3358,35.7675,-485.729,-500.257
9.22714,0.864329,0.323693,3,7,0,-6.51715,-584.055,12.961,33.4114,29.7902,34.0457,-541.304,-516.598
9.4521,0.99531,0.323693,3,7,0,-7.63961,-567.181,25.4848,55.4632,40.4856,42.9127,-501.211,-468.805
5.52421,0.689124,0.323693,3,11,0,-3.74096,-573.552,0.445241,21.7706,48.3739,32.7944,-524.733,-518.987
11.5527,0.570068,0.323693,3,15,0,-5.34082,-569.123,15.6926,49.4129,37.9965,36.684,-515.434,-483.026
10.8098,0.819545,0.323693,3,15,0,-6.69413,-576.183,31.1309,41.2359,25.1979,29.9359,-519.855,-505.012
8.53581,0.852792,0.323693,4,15,0,-7.41577,-545.684,7.45589,27.1754,30.4682,38.0775,-507.76,-480.432
6.65929,0.997355,0.323693,3,7,0,-5.69342,-560.688,1.93802,34.5652,25.4803,25.9321,-533.269,-500.19
10.0443,0.468367,0.323693,4,15,0,-3.35751,-574.497,35.5219,30.4439,48.3716,38.6744,-490.604,-505.379
11.7822,1,0.323693,3,7,0,-9.72381,-573.583,20.5624,30.9747,44.5488,42.1511,-508.471,-500.457
7.89887,0.839841,0.323693,4,15,0,-5.75653,-564.695,16.1529,48.5103,20.9712,19.2845,-527.571,-496.9
8.76725,0.994223,0.323693,4,15,0,-6.8597,-557.555,16.6155,48.9867,26.2851,18.5808,-514.654,-489.987
7.56332,0.916466,0.323693,3,7,0,-5.22982,-571.251,24.2498,39.7784,30.8905,12.093,-516.111,-519.38
7.88083,0.880417,0.323693,3,7,0,-3.69067,-578.126,5.85089,58.3097,39.7122,16.8985,-532.563,-502.918
9.36604,0.972429,0.323693,3,15,0,-6.21596,-562.382,6.16376,41.1243,53.0767,36.4872,-503.142,-484.771
9.13404,0.735164,0.323693,3,15,0,-6.16184,-603.271,43.294,28.1693,43.7786,52.2996,-516.198,-522.802
9.13404,0.197661,0.323693,2,3,0,-5.81516,-603.271,43.294,28.1693,43.7786,52.2996,-516.198,-522.802
11.5329,1,0.323693,3,7,0,-8.25871,-583.195,22.7973,30.3954,36.9656,46.0821,-523.432,-506.717
10.3749,0.71736,0.323693,3,7,0,-7.81239,-600.979,18.4821,60.4859,37.1081,36.0926,-545.389,-504.401
10.3318,0.824438,0.323693,3,7,0,-7.29113,-602.528,34.8356,37.639,36.7086,36.2519,-530.984,-528.637
9.01598,0.994993,0.323693,4,15,0,-7.58111,-608.684,30.9236,79.2272,42.6053,42.61,-535.155,-486.847
10.7172,0.969309,0.323693,3,7,0,-4.53519,-602.746,27.3639,59.6748,38.7362,49.7701,-536.646,-493.301
10.3857,0.912952,0.323693,3,7,0,-8.58912,-604.102,28.814,64.8954,45.6186,50.8818,-529.669,-488.324
9.91862,0.81096,0.323693,3,11,0,-2.63847,-552.387,11.3086,31.5685,33.935,25.4709,-507.143,-495.347
10.6664,0.978072,0.323693,3,7,0,-8.90962,-571.297,12.2407,36.2075,30.3782,31.3675,-528.678,-503.722
11.162,0.999262,0.323693,3,7,0,-9.15486,-564.367,8.90888,40.5598,40.4875,35.5195,-514.971,-488.288
10.5439,0.980728,0.323693,4,15,0,-9.26192,-592.297,42.8413,45.9744,37.8659,53.1786,-511.589,-493.144
9.93904,0.909784,0.323693,3,7,0,-6.77788,-567.941,8.46133,38.2415,48.8788,23.5058,-510.601,-506.194
9.81621,0.8423,0.323693,2,3,0,-5.62034,-569.84,31.2626,37.0727,44.5939,22.7021,-493.984,-510.065
10.6446,1,0.323693,2,3,0,-9.15625,-582.959,17.2988,40.1586,42.4717,23.6576,-523.189,-519.143
11.6695,0.991389,0.323693,4,15,0,-8.90592,-588.98,31.1478,33.4969,36.7332,38.3713,-521.099,-517.112
11.6166,0.959056,0.323693,2,3,0,-11.1045,-589.082,23.2463,34.3795,36.3385,40.9827,-529.497,-513.72
10.7292,0.987572,0.323693,4,15,0,-9.30336,-577.283,22.424,38.3642,38.5039,22.2806,-516.355,-516.638
11.2051,0.991297,0.323693,3,15,0,-10.4522,-568.434,23.4193,54.1593,34.5808,28.6384,-510.434,-485.636
8.22423,0.863248,0.323693,3,15,0,-7.25316,-594.099,17.9837,31.4581,28.6262,48.4596,-547.489,-514.181
9.81534,0.929128,0.323693,3,7,0,-6.49996,-568.321,3.90886,38.5532,50.9096,32.3024,-513.502,-497.465
10.6402,0.958204,0.323693,3,15,0,-7.17176,-588.93,12.0605,43.2292,50.1619,50.6878,-526.707,-495.013
8.77659,0.870736,0.323693,3,7,0,-3.52393,-592.104,13.5408,65.3373,52.6842,49.077,-525.879,-477.689
10.7671,0.997621,0.323693,3,7,0,-8.52664,-605.232,44.4068,44.136,45.1631,36.6048,-515.662,-524.491
12.3429,1,0.323693,2,7,0,-9.73868,-584.197,22.6429,40.903,36.0806,41.5376,-525.474,-501.757
11.9172,0.991726,0.323693,4,15,0,-10.8929,-597.107,32.083,58.6034,51.2831,35.8872,-513.741,-502.616
9.81294,0.861833,0.323693,3,7,0,-8.88518,-599.425,15.5983,67.4285,49.7662,26.4251,-534.06,-505.571
9.24775,0.846712,0.323693,2,3,0,-7.57607,-600.829,25.0616,78.2604,52.9411,29.3977,-522.826,-493.171
11.8912,1,0.323693,3,7,0,-7.79046,-584.712,32.8396,35.0471,34.6681,43.7767,-517.204,-505.888
11.6089,0.957397,0.323693,4,15,0,-10.777,-593.659,43.3306,48.0871,33.6648,37.2866,-516.664,-508.285
11.6664,1,0.323693,3,15,0,-9.29328,-576.491,25.4255,42.0951,28.46,38.7595,-522.606,-495.636
11.158,0.988335,0.323693,3,15,0,-10.2246,-569.62,26.9473,32.1771,30.2562,43.8961,-512.416,-493.546
11.017,0.792278,0.323693,3,7,0,-7.06333,-569.733,13.4138,29.8938,33.0253,40.5545,-523.294,-499.285
11.3014,0.917859,0.323693,2,7,0,-6.40675,-569.645,20.3481,28.9518,35.2684,31.3976,-514.029,-509.296
9.78437,0.98192,0.323693,4,15,0,-9.25961,-563.656,24.131,57.8121,33.624,22.8185,-505.901,-483.025
9.81155,0.990694,0.323693,3,15,0,-5.8481,-572.156,36.1643,58.0093,29.4558,24.4183,-506.536,-489.728
10.6639,0.768335,0.323693,2,3,0,-7.01873,-579.861,25.4123,45.3163,29.8157,23.7173,-524.633,-510.827
11.2866,0.987298,0.323693,4,15,0,-9.94819,-573.755,11.6982,39.6742,48.1213,43.6223,-513.935,-490.458
9.97969,0.922641,0.323693,3,7,0,-8.8821,-589.669,28.4398,22.9989,45.4135,40.5026,-515.816,-526.168
9.14939,0.894424,0.323693,4,15,0,-6.81695,-596.089,32.3638,54.1434,41.128,17.5726,-522.598,-524.373
9.48358,1,0.323693,3,7,0,-6.75775,-577.709,24.7717,34.2244,30.8548,56.3112,-522.083,-487.174
11.1123,0.971924,0.323693,4,15,0,-8.6949,-577.501,36.6926,38.8325,29.9696,44.8473,-510.839,-493.821
9.53039,0.852804,0.323693,3,15,0,-7.07274,-557.478,9.86331,22.1587,30.3408,37.7739,-517.274,-497.545
8.63352,0.977497,0.323693,3,7,0,-7.05407,-571.553,23.2012,19.2358,24.2514,36.8941,-524.1,-515.423
10.8189,0.985,0.323693,4,15,0,-7.01863,-605.855,37.9292,69.1767,50.5049,40.2486,-517.421,-496.43
11.4611,0.785686,0.323693,3,11,0,-8.2421,-579.574,12.0197,33.3344,41.0167,39.8326,-526.538,-506.407
11.0666,0.919584,0.323693,2,7,0,-9.55331,-578.904,7.96879,36.01,43.8238,40.3877,-527.111,-502.506
11.1474,0.999665,0.323693,3,7,0,-10.4834,-570.358,8.58422,48.26,43.1222,34.7144,-518.652,-487.384
6.86015,0.829165,0.323693,3,7,0,-5.41817,-587.87,5.61928,24.6368,61.3361,39.7501,-520.914,-523.483
12.3072,0.896533,0.323693,3,7,0,-2.7824,-589.817,23.1892,55.6102,38.9919,37.8657,-527.636,-496.341
11.9794,0.987489,0.323693,3,15,0,-10.6447,-572.023,27.3772,33.5289,36.3206,40.0018,-508.325,-498.492
9.18234,0.835975,0.323693,3,7,0,-8.33367,-593.489,9.944,56.0079,41.4348,24.7469,-542.11,-512.734
8.87353,0.81553,0.323693,3,15,0,-3.98482,-565.757,11.2589,33.6527,50.0751,20.0221,-504.422,-512.082
8.63395,0.80751,0.323693,3,7,0,-3.84092,-569.451,7.20918,35.8461,24.7766,37.0379,-537.465,-496.567
8.03885,0.955466,0.323693,3,7,0,-4.93437,-543.702,6.47359,25.8711,27.0219,33.595,-510.206,-484.236
8.56013,0.937505,0.323693,3,7,0,-6.49647,-552.77,7.01328,23.5496,26.9992,31.8913,-518.758,-497.33
6.45636,0.964309,0.323693,3,7,0,-4.35897,-560.644,6.64129,22.4143,22.4612,48.1499,-531.541,-490.079
9.99752,0.854745,0.323693,3,7,0,-5.06634,-567.848,23.7897,24.7244,30.4402,28.6091,-513.618,-514.515
9.61021,0.998596,0.323693,3,15,0,-7.72837,-558.316,15.3775,19.9767,44.8698,35.2304,-498.069,-503.109
11.1505,0.97762,0.323693,3,15,0,-6.67848,-594.509,19.5479,55.192,37.3545,45.1817,-537.607,-494.135
12.1567,0.980409,0.323693,3,15,0,-9.39367,-600.086,25.5763,53.7533,41.725,41.7889,-532.785,-504.544
12.1919,0.99338,0.323693,3,15,0,-11.7617,-592.024,33.6699,54.1876,48.5096,38.5154,-509.845,-499.321
10.8074,0.829097,0.323693,3,11,0,-9.92996,-571.601,9.52477,30.7542,35.6704,38.6317,-526.406,-502.215
10.9968,0.972806,0.323693,3,7,0,-9.23155,-567.675,19.7725,42.5345,27.6005,38.7065,-520.302,-486.434
10.3064,0.984498,0.323693,4,15,0,-9.12127,-597.273,36.4492,47.5316,29.8101,29.7026,-531.013,-520.039
10.5438,0.891562,0.323693,4,15,0,-8.15943,-589.501,8.89099,40.8785,54.4684,38.3548,-526.141,-510.267
10.9046,0.43264,0.323693,3,7,0,-6.90696,-601.488,36.0748,36.3854,47.182,39.1358,-518.231,-525.967
9.46049,0.803185,0.323693,2,3,0,-7.00678,-606.702,36.5693,38.6402,39.8646,32.8822,-530.268,-535.18
11.6942,0.987326,0.323693,3,7,0,-8.517,-577.284,10.2601,42.373,47.2716,36.5398,-519.752,-498.371
8.7428,0.830087,0.323693,3,7,0,-6.33653,-579.408,17.1429,47.5543,41.4546,57.831,-520.81,-474.022
10.3949,0.816419,0.323693,3,15,0,-5.76811,-563.698,21.7291,31.744,36.4427,23.1351,-505.527,-508.819
7.76674,0.955254,0.323693,3,7,0,-4.34638,-597.92,10.5461,39.339,55.2661,60.5317,-532.108,-498.049
11.1912,1,0.323693,3,7,0,-4.95487,-565.602,11.8783,37.321,39.9799,27.0228,-513.744,-501.258
10.6782,0.963109,0.323693,3,15,0,-7.81845,-594.298,35.6255,68.3596,44.501,26.2024,-514.172,-499.736
10.2567,0.868445,0.323693,2,3,0,-8.17112,-604.556,31.184,61.6851,42.126,24.3842,-531.246,-518.487
10.0159,0.933554,0.323693,3,15,0,-6.31531,-552.624,15.3892,30.3347,28.4494,29.5063,-508.785,-492.783
9.9066,0.93422,0.323693,3,15,0,-5.77125,-582.19,16.9455,54.5647,40.993,17.7086,-524.251,-509.917
9.97206,0.999289,0.323693,4,15,0,-9.49756,-581.85,23.6593,63.0856,41.8363,18.0131,-516.354,-500.751
12.4951,0.986467,0.323693,3,11,0,-9.77664,-579.93,23.2535,36.5881,39.0808,39.6361,-517.596,-503.706
12.2009,0.988864,0.323693,4,15,0,-11.6318,-591.061,31.3627,53.861,44.322,29.8248,-515.377,-507.376
11.5941,0.920902,0.323693,2,7,0,-10.546,-583.502,25.1963,60.211,46.0544,38.5515,-512.251,-484.739
11.1701,1,0.323693,4,15,0,-10.6137,-563.211,26.2256,29.6322,35.922,38.3368,-501.064,-495.242
6.691,0.762543,0.323693,3,7,0,-5.83496,-595.865,14.8821,27.6436,30.4493,54.2934,-550.534,-513.928
9.19105,1,0.323693,3,7,0,-4.15242,-566.297,27.3623,50.4859,48.541,20.9141,-490.394,-494.897
11.7325,0.965725,0.323693,4,15,0,-6.60755,-606.681,35.272,53.5207,40.9053,46.6103,-530.503,-506.55
10.4151,0.815345,0.323693,3,7,0,-8.85005,-619.828,37.2392,67.8263,48.7008,39.2923,-533.889,-512.71
12.5599,0.915452,0.323693,4,15,0,-9.31727,-582.189,18.5383,45.4157,40.377,37.2299,-523.274,-499.543
11.3696,0.960178,0.323693,3,7,0,-10.1836,-596.845,24.475,55.1015,48.1819,26.9501,-524.188,-514.793
11.5749,0.926321,0.323693,2,7,0,-9.19649,-596.529,36.2708,49.3137,48.5847,31.2001,-511.673,-516.015
8.96856,0.84739,0.323693,2,7,0,-4.54141,-618.23,21.1704,56.7276,49.7227,53.4033,-547.337,-508.099
10.4223,0.823649,0.323693,3,7,0,-5.34126,-596.296,49.3006,57.3642,39.3502,45.7172,-507.645,-493.215
11.8052,0.99998,0.323693,3,7,0,-8.7903,-595.469,22.7003,53.8595,55.0151,38.6912,-517.754,-502.918
10.8502,0.956527,0.323693,3,15,0,-9.80314,-574.354,31.386,32.0041,26.0977,37.8969,-516.87,-504.453
10.5756,0.829302,0.323693,3,7,0,-9.23547,-571.733,16.2257,43.1733,26.7262,39.5639,-528.781,-488.996
11.0912,0.981964,0.323693,4,15,0,-9.70218,-568.387,22.8702,29.4529,38.7311,28.6349,-506.786,-510.299
12.1764,0.99767,0.323693,3,15,0,-10.3279,-578.188,19.7074,34.6568,42.3351,43.3179,-516.146,-500.214
8.16348,0.868476,0.323693,3,15,0,-5.90625,-583.961,43.8647,29.1376,24.0258,31.0235,-516.07,-523.799
4.02866,0.0281459,0.323693,3,7,0,0.602104,-555.858,6.07519,44.2056,21.9723,51.262,-527.81,-460.39
6.25483,0.922218,0.323693,4,31,0,-1.06548,-603.681,55.4924,50.5226,40.3079,19.5387,-507.881,-533.62
8.22492,1,0.323693,2,7,0,-3.8937,-606.117,40.5117,44.5308,42.9402,23.5481,-522.665,-538.038
10.0498,0.988687,0.323693,2,7,0,-6.84606,-594.243,28.7652,57.8834,46.8969,19.526,-518.581,-516.834
8.60572,0.762014,0.323693,3,7,0,-5.06494,-598.74,29.3299,46.7391,39.6008,19.6984,-529.81,-532.303
8.59992,1,0.323693,3,7,0,-6.73973,-580.448,17.5203,67.0329,54.79,19.9584,-508.138,-493.457
8.99098,1,0.323693,4,15,0,-6.55786,-586.284,30.4421,21.7542,30.4956,37.7918,-525.346,-526.738
9.33379,0.98495,0.323693,3,15,0,-7.52895,-581.674,42.1664,25.3964,27.4039,44.7721,-512.103,-511.505
10.3062,1,0.323693,4,15,0,-7.56974,-574.535,34.8302,48.0603,31.4989,21.3413,-508.206,-505.133
7.9688,0.876244,0.323693,4,15,0,-6.63838,-581.664,11.4616,29.0149,47.5288,61.2845,-522.673,-491.364
11.0977,1,0.323693,3,7,0,-7.39843,-573.088,12.0453,28.8467,46.8182,41.8778,-514.224,-502.363
10.7412,0.98174,0.323693,3,7,0,-9.8495,-581.139,10.1167,31.6395,51.1243,39.5501,-519.898,-509.949
8.87598,0.89476,0.323693,3,15,0,-4.44579,-577.329,28.7038,70.9764,39.1321,19.744,-509.493,-486.608
11.0994,0.999584,0.323693,3,15,0,-7.15124,-578.032,13.0069,31.6746,50.7097,36.5012,-514.316,-509.856
10.964,0.966247,0.323693,3,7,0,-9.13359,-576.764,21.3787,32.0623,53.3107,39.7056,-502.074,-504.996
10.6051,0.940835,0.323693,3,7,0,-8.91524,-580.824,18.3464,28.0399,53.5023,43.4514,-508.975,-509.333
8.33798,0.954018,0.323693,3,7,0,-6.94888,-588.827,34.6894,24.8273,50.4098,58.6299,-503.727,-505.369
8.04416,0.845065,0.323693,3,7,0,-3.62534,-570.44,4.95969,19.7805,42.7695,30.9777,-522.711,-519.682
10.5544,0.964758,0.323693,4,15,0,-5.35248,-557.552,24.5598,40.7195,30.6189,35.1007,-502.373,-481.732
9.18352,0.898839,0.323693,3,15,0,-7.78461,-556.408,24.0557,51.1231,31.7511,35.7606,-500.602,-469.525
11.6276,0.872484,0.323693,3,15,0,-6.56052,-574.371,19.2744,28.6769,44.8269,38.6346,-510.269,-507.059
11.543,0.946854,0.323693,3,7,0,-10.1984,-574.66,13.3018,43.563,34.5217,31.5818,-526.836,-499.515
11.2919,0.474871,0.323693,2,3,0,-6.8072,-567.069,30.3541,45.2627,33.8861,28.582,-502.829,-493.224
10.715,0.922643,0.323693,4,15,0,-9.54844,-585.728,42.4244,50.2595,33.9396,47.387,-509.364,-488.081
10.646,0.917284,0.323693,4,15,0,-9.14498,-583.286,43.0923,47.8077,42.5582,28.5769,-497.636,-506.902
11.8705,1,0.323693,3,7,0,-10.5768,-586.148,17.2459,52.2619,41.9536,43.5105,-526.948,-490.375
11.0629,0.930461,0.323693,2,7,0,-9.21055,-606.501,36.2889,63.3664,45.8274,29.4388,-524.385,-513.696
9.94773,0.599972,0.323693,2,3,0,-9.17752,-609.553,23.4251,64.9236,44.0176,29.4567,-542.11,-515.173
10.3423,0.723573,0.323693,3,15,0,-6.9342,-603.623,34.2568,59.0113,31.9711,30.666,-537.395,-513.945
10.3423,0.0132999,0.323693,2,3,0,-5.61623,-603.623,34.2568,59.0113,31.9711,30.666,-537.395,-513.945
12.7416,0.938002,0.323693,2,7,0,-8.6967,-589.666,26.6722,45.4666,41.6448,41.9115,-521.349,-502.288
12.1182,0.923153,0.323693,3,7,0,-9.59336,-601.416,23.9538,50.2131,47.6846,42.724,-529.777,-508.479
12.49,0.963857,0.323693,3,15,0,-11.1338,-576.49,22.1549,42.5252,44.8802,35.7617,-509.455,-498.203
12.3544,0.985909,0.323693,3,15,0,-11.0732,-577.037,20.9279,37.3544,44.8931,40.1415,-511.216,-499.541
11.7633,0.98179,0.323693,3,7,0,-11.1902,-588.178,16.7913,40.1915,52.2498,42.4688,-519.137,-505.518
12.1536,0.914053,0.323693,3,15,0,-9.86502,-573.577,22.4193,42.9393,40.9252,28.6159,-510.233,-502.022
12.0444,0.972941,0.323693,3,15,0,-11.0992,-600.585,31.2348,48.1108,37.8699,41.3988,-531.48,-511.075
10.4058,0.853651,0.323693,2,3,0,-7.74407,-597.234,45.2762,56.7324,34.6691,49.443,-517.289,-491.058
11.9677,0.973081,0.323693,3,7,0,-8.20429,-582.967,19.3787,53.9641,36.0093,33.159,-527.579,-495.844
8.97504,0.82826,0.323693,3,7,0,-7.77018,-586.03,23.7407,75.0416,40.4517,38.2884,-521.838,-472.7
11.8478,0.959524,0.323693,3,7,0,-7.80578,-592.149,29.5003,61.2149,36.2683,36.8893,-526.38,-494.045
9.58734,0.967975,0.323693,3,15,0,-9.08798,-557.257,12.3266,31.6107,41.6089,21.3501,-503.322,-504.297
12.0291,0.976365,0.323693,3,7,0,-7.72736,-586.085,16.2023,43.0736,38.7773,38.7786,-531.105,-504.233
12.1625,0.972038,0.323693,3,7,0,-10.2899,-570.96,26.9076,41.8589,35.5373,33.1394,-508.515,-495.961
11.0086,0.989564,0.323693,4,15,0,-8.89596,-615.211,39.1084,54.6352,42.0238,45.5674,-534.079,-515.008
12.2888,1,0.323693,4,15,0,-10.4001,-573.472,19.9203,38.0363,43.9479,34.5264,-509.603,-500.909
7.91209,0.768684,0.323693,2,7,0,-7.02397,-557.921,21.7907,53.523,38.4565,42.9215,-497.674,-461.477
7.47764,0.962695,0.323693,3,7,0,-4.34011,-597.698,9.26393,50.9473,58.1486,21.877,-530.285,-524.873
8.46729,0.651211,0.323693,4,15,0,-3.38679,-594.461,47.0236,76.5974,36.8049,35.1148,-510.632,-482.749
5.91838,1,0.323693,4,15,0,-4.20311,-545.355,10.4967,6.02279,29.9875,38.8448,-504.871,-500.487
3.63907,0.959051,0.323693,3,15,0,-2.09392,-545.003,4.86138,4.29296,48.6546,37.2213,-491.487,-503.489
3.07939,0.970283,0.323693,4,31,0,0.488872,-583.158,44.7705,6.26576,39.5848,36.867,-498.803,-540.025
4.11787,0.933419,0.323693,3,7,0,-0.596647,-539.254,1.43649,8.49608,38.7874,40.8287,-499.03,-489.929
5.02843,0.873793,0.323693,3,15,0,-0.687237,-580.22,0.50643,20.674,52.2096,38.219,-527.504,-521.327
6.7996,0.959515,0.323693,3,7,0,-2.40611,-558.743,0.337503,32.0134,34.9881,34.7801,-523.418,-491.95
5.65404,0.9892,0.323693,3,7,0,-5.14745,-557.423,0.198823,38.0949,31.4026,36.5982,-525.821,-482.73
8.06606,0.9906,0.323693,3,7,0,-4.81998,-576.184,0.799165,36.1766,42.2562,37.8681,-533.128,-502.139
9.35509,0.958774,0.323693,4,15,0,-5.00671,-556.865,5.06411,25.4581,35.5863,31.4395,-516.215,-499.968
11.2575,0.973124,0.323693,3,11,0,-8.36387,-573.953,31.1876,33.2597,45.8568,39.2354,-496.909,-501.458
9.8849,0.999334,0.323693,3,7,0,-9.51295,-572.002,12.9835,56.3786,31.4048,23.7879,-527.614,-491.836
9.66476,0.988673,0.323693,4,15,0,-7.28159,-598.665,38.0662,30.9639,37.5212,56.6531,-523.078,-511.048
9.9502,0.855276,0.323693,3,7,0,-7.83709,-594.81,15.7646,70.8081,52.0414,30.7423,-527.004,-493.26
8.79693,0.849956,0.323693,3,7,0,-5.83864,-587.687,4.92055,63.8665,51.6903,28.4803,-531.076,-495.34
5.80645,0.912223,0.323693,3,7,0,-4.4818,-594.612,3.34577,50.2559,57.0021,20.0563,-534.264,-524.3
5.96045,1,0.323693,4,15,0,-2.82655,-562.145,0.414718,25.8715,34.4872,45.6211,-527.243,-490.652
10.4078,0.99973,0.323693,4,15,0,-5.62605,-563.005,17.8444,35.9627,49.882,29.2683,-495.279,-497.774
10.44,0.827776,0.323693,3,7,0,-6.83435,-573.151,8.75242,44.2855,35.3262,26.2367,-529.073,-502.629
10.7452,0.996035,0.323693,3,15,0,-9.48667,-579.898,26.6787,40.5823,53.7063,46.2538,-499.513,-493.061
7.63017,0.803777,0.323693,3,7,0,-6.7359,-594.638,2.7468,59.4144,47.0067,28.9421,-544.885,-506.282
10.6151,0.887304,0.323693,3,7,0,-5.01487,-579.573,25.6169,60.9226,48.958,24.4746,-504.998,-494.176
8.39708,0.890648,0.323693,3,7,0,-7.95054,-596.378,28.744,39.104,43.0812,21.0009,-524.553,-536.273
