# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_full_sibs_model
# start_datetime = 2023-03-21 21:31:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = params.json
# init = 2 (Default)
# random
#   seed = 222271579 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0-98-ga490a092
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,birth_date_a,age_a,birth_date_h,age_h,birth_date_m,birth_age_mother_h,birth_age_mother_a
# Adaptation terminated
# Step size = 0.165237
# Diagonal elements of inverse mass matrix:
# 236.62, 0.0786845, 242.427, 0.055143, 242.786
1.73674,0.95816,0.165237,3,15,0,0.191815,-526.1,16.2922,-520.744,45.6635,-552.62,31.8764,26.5201
0.430669,0.938936,0.165237,4,31,0,6.87018,-554.072,15.4356,-552.89,24.983,-586.328,33.438,32.2556
-1.60965,0.817592,0.165237,4,15,0,4.02143,-561.536,12.5705,-556.449,25.7613,-589.696,33.2468,28.1602
1.5809,0.883429,0.165237,4,15,0,2.9588,-530.309,30.7733,-539.997,52.8205,-566.724,26.7272,36.4151
3.71956,0.882067,0.165237,4,15,0,1.22705,-539.223,21.5023,-539.352,41.262,-566.342,26.9897,27.1185
4.09229,0.999826,0.165237,5,47,0,-3.29039,-556.853,19.2669,-561.198,48.9064,-587.869,26.6716,31.0166
3.64273,0.898335,0.165237,4,15,0,1.82907,-543.3,22.5649,-547.757,58.1064,-579.315,31.5574,36.0144
4.1082,0.899394,0.165237,3,15,0,-1.4834,-543.498,18.7038,-547.032,39.6874,-579.51,32.4775,36.0117
4.17344,0.926299,0.165237,4,23,0,-2.82279,-539.175,20.453,-536.848,40.9323,-567.58,30.7318,28.405
3.36972,0.949608,0.165237,3,15,0,-0.00603847,-539.37,14.844,-539.355,45.5843,-572.458,33.1026,33.088
0.12994,0.996422,0.165237,5,31,0,0.0573764,-551.27,9.35254,-550.861,37.3894,-580.977,30.116,29.7064
2.29611,0.990941,0.165237,4,31,0,1.74198,-535.291,12.1881,-542.529,46.6763,-570.496,27.9675,35.2053
3.65433,0.925666,0.165237,5,31,0,-1.13816,-543.807,27.639,-549.866,47.374,-581.809,31.9432,38.0023
4.87907,0.997621,0.165237,3,15,0,-2.57702,-555.42,22.3887,-556.554,47.0867,-586.88,30.3258,31.4598
4.93288,0.889356,0.165237,3,15,0,-3.42656,-550.241,23.1285,-550.87,46.9792,-581.148,30.2776,30.9071
3.65733,0.959439,0.165237,4,15,0,-2.2256,-566.111,20.1387,-567.998,53.7081,-596.236,28.2378,30.1252
2.53779,0.94055,0.165237,4,15,0,-1.28898,-561.141,31.6558,-565.292,44.9133,-597.769,32.4773,36.6281
3.94679,0.997745,0.165237,4,15,0,-1.39762,-562.839,25.9145,-564.537,57.3146,-595.332,30.7955,32.4931
0.847769,0.844598,0.165237,4,15,0,0.993624,-589.787,23.0377,-592.052,47.0741,-622.536,30.4846,32.7493
0.157079,0.841325,0.165237,3,7,0,2.48292,-594.085,27.9185,-591.879,48.0666,-624.337,32.4584,30.2522
1.13855,0.958185,0.165237,4,15,0,1.02953,-586.641,28.4531,-590.358,58.2964,-618.622,28.2634,31.9803
3.78286,0.996277,0.165237,4,31,0,0.192198,-559.699,20.7867,-563.483,37.5536,-593.138,29.6557,33.4389
3.01428,0.914621,0.165237,2,3,0,-2.88692,-559.627,20.7131,-566.275,36.3725,-592.278,26.0033,32.6514
4.52319,0.919486,0.165237,4,15,0,-1.61971,-550.92,25.2288,-555,42.2146,-582.464,27.4642,31.5441
1.74982,0.699416,0.165237,4,23,0,0.595292,-538.25,29.3723,-538.662,43.2706,-576.022,37.3592,37.7715
4.08594,0.815668,0.165237,4,15,0,2.18324,-553.117,26.0639,-560.059,42.5654,-586.033,25.9739,32.9159
4.48398,0.986621,0.165237,4,31,0,-0.960355,-556.978,24.0615,-559.426,41.0849,-588.377,28.9507,31.399
3.53202,0.948993,0.165237,4,15,0,-2.76883,-564.97,27.055,-568.677,42.1112,-600.426,31.7489,35.4553
3.29222,0.908596,0.165237,4,15,0,-1.87027,-557.314,23.1137,-567.839,57.7316,-592.749,24.9105,35.435
4.24217,0.91171,0.165237,3,15,0,-1.20822,-566.232,24.8124,-566.576,48.682,-596.863,30.2872,30.6312
3.84989,0.990583,0.165237,3,11,0,-1.88683,-558.738,17.3919,-563.016,51.3622,-592.949,29.9327,34.2107
3.13999,0.94812,0.165237,4,31,0,-1.16438,-546.385,30.0793,-544.428,40.8856,-579.257,34.8288,32.8714
3.68178,0.95747,0.165237,4,15,0,-2.25952,-545.165,22.7133,-550.825,38.3903,-583.66,32.8344,38.4949
4.43778,0.997651,0.165237,5,31,0,-2.8509,-545.982,19.5511,-549.826,39.8082,-581.095,31.2683,35.1128
3.84649,0.973078,0.165237,4,31,0,-3.25757,-556.378,28.3939,-559.326,47.4792,-586.433,27.1062,30.0547
3.6361,0.981142,0.165237,5,31,0,-1.99453,-533.567,15.7765,-535.269,41.8646,-567.055,31.7852,33.4873
3.6361,0.58767,0.165237,2,3,0,-0.992831,-533.567,15.7765,-535.269,41.8646,-567.055,31.7852,33.4873
3.57615,0.906121,0.165237,4,15,0,-2.77788,-537.811,26.0493,-538.981,43.4388,-574.006,35.0247,36.1947
3.15028,0.666442,0.165237,2,7,0,0.240276,-540.646,25.251,-544.555,42.4242,-568.53,23.9758,27.884
3.2341,0.985925,0.165237,4,31,0,-0.341751,-532.675,25.5165,-527.94,39.0803,-562.245,34.3058,29.5708
2.03314,0.969719,0.165237,4,31,0,-0.612791,-533.514,28.1926,-545.921,35.6612,-569.893,23.972,36.3794
0.388612,0.994842,0.165237,5,31,0,2.15373,-580.773,17.2714,-571.931,52.1568,-609.319,37.3877,28.5462
-0.0187944,0.952021,0.165237,4,15,0,2.61465,-569.155,31.5853,-556.567,39.6866,-594.24,37.6729,25.0855
1.65009,0.943141,0.165237,4,15,0,4.89369,-563.328,22.6117,-553.773,33.8612,-592.186,38.4136,28.8587
4.22769,1,0.165237,3,15,0,-0.952456,-558.304,22.1881,-562.104,40.5495,-590.055,27.9515,31.7512
2.58642,0.814444,0.165237,3,15,0,-1.66146,-560.707,21.9854,-563.077,42.3979,-587.303,24.2254,26.5959
1.95345,0.999244,0.165237,4,31,0,-0.208409,-552.076,22.8066,-555.022,34.5621,-591.532,36.5097,39.4559
2.74378,0.761504,0.165237,2,3,0,1.92242,-553.983,22.5505,-561.903,35.5678,-585.557,23.654,31.575
2.1164,0.994711,0.165237,4,23,0,2.13751,-568.305,14.7918,-566.699,50.1844,-597.497,30.7971,29.1914
2.95489,0.953352,0.165237,4,15,0,-0.55389,-562.673,24.5405,-565.643,38.7158,-599.961,34.3182,37.288
0.557769,0.979413,0.165237,3,11,0,1.66628,-572.067,25.9699,-573.156,28.2649,-604.714,31.5583,32.6466
-0.859242,0.83596,0.165237,2,3,0,1.16537,-574.065,26.5775,-573.924,27.5951,-601.156,27.2325,27.0911
0.38365,0.928279,0.165237,5,31,0,2.83049,-566.845,22.6125,-568.551,25.8869,-601.505,32.9542,34.6598
-1.34144,0.919702,0.165237,4,31,0,3.11908,-568.55,25.7216,-559.715,23.0047,-594.118,34.4029,25.568
0.899615,0.799166,0.165237,4,15,0,3.569,-554.302,19.7032,-566.142,29.8955,-589.81,23.6684,35.5078
0.525801,0.965024,0.165237,3,7,0,0.853341,-559.082,16.5963,-556.805,28.8024,-593.568,36.7632,34.486
-1.09903,0.94564,0.165237,4,15,0,2.77741,-563.579,24.3146,-564.582,74.2949,-600.836,36.2535,37.2565
-2.40802,0.89662,0.165237,4,15,0,5.66793,-578.32,18.7237,-570.054,30.2871,-610.955,40.9013,32.6354
-1.34264,1,0.165237,5,31,0,4.90383,-507.142,23.5837,-520.18,57.087,-545.552,25.3721,38.4099
0.712683,0.990202,0.165237,3,7,0,2.32431,-522.026,18.4239,-516.017,51.4189,-548.172,32.1553,26.1467
1.00523,0.949752,0.165237,5,31,0,3.28177,-518.777,18.9696,-511.642,37.7596,-548.884,37.2419,30.1073
-1.63503,0.858816,0.165237,2,3,0,2.14665,-518.884,18.8752,-507.097,37.7564,-549.241,42.1441,30.3569
-3.4145,1,0.165237,3,11,0,5.48906,-498.133,20.3306,-514.963,30.9466,-532.945,17.9828,34.8127
1.50129,0.999485,0.165237,5,31,0,4.28557,-537.665,21.3222,-529.459,26.7939,-565.697,36.2381,28.0324
-1.32743,0.956209,0.165237,4,31,0,3.74033,-548.147,10.5569,-538.853,56.7605,-575.431,36.578,27.283
-1.11437,0.969459,0.165237,5,31,0,2.42052,-546.561,10.6331,-538.824,57.0274,-576.501,37.677,29.9398
1.94991,1,0.165237,3,15,0,2.26254,-534.377,15.927,-548.703,42.5433,-575.46,26.7571,41.0828
2.46895,0.992123,0.165237,5,31,0,-0.512966,-533.218,17.2355,-526.643,46.4095,-560.432,33.7893,27.2138
2.46818,0.893274,0.165237,3,15,0,1.0818,-522.279,23.0008,-535.784,44.0482,-561.042,25.2579,38.763
2.60585,0.947582,0.165237,4,19,0,0.403149,-557.341,16.6529,-558.811,38.0334,-593.348,34.537,36.0077
2.20334,0.998477,0.165237,4,15,0,-0.597982,-555.481,21.9589,-559.751,65.8459,-585.99,26.2386,30.5091
3.92476,1,0.165237,4,31,0,0.392339,-538.979,18.7845,-541.732,48.9195,-568.576,26.8444,29.5968
3.23896,0.983001,0.165237,4,15,0,-2.1307,-549.91,19.8584,-552.307,33.903,-579.096,26.7888,29.186
4.09385,0.949065,0.165237,4,31,0,-2.12399,-529.69,24.3734,-531.541,42.6707,-562.562,31.0209,32.8714
2.32923,0.918329,0.165237,4,15,0,-1.21521,-531.346,19.6478,-543.045,57.2661,-567.105,24.0605,35.7592
4.47908,0.99751,0.165237,5,31,0,-0.219248,-541.911,25.1348,-541.494,46.2341,-574.749,33.2551,32.8374
3.67547,0.868032,0.165237,2,7,0,-2.66335,-539.401,26.9682,-543.69,47.9598,-576.558,32.8678,37.1572
3.11209,0.996132,0.165237,4,15,0,-1.91533,-538.424,14.0757,-541.07,48.3312,-569.615,28.5441,31.191
1.47961,0.995439,0.165237,4,15,0,-0.0580369,-534.903,13.8799,-534.853,27.8654,-565.231,30.378,30.3282
-0.0972339,0.861412,0.165237,4,15,0,1.60769,-520.804,29.5404,-520.663,54.4922,-554.976,34.3127,34.1724
-3.21877,0.688954,0.165237,5,31,0,7.10879,-531.118,9.85377,-535.385,20.7407,-569.502,34.1173,38.3842
-2.39787,0.989624,0.165237,5,31,0,5.70034,-548.783,11.8944,-542.54,65.1811,-581.522,38.9816,32.7389
1.46805,0.99913,0.165237,4,15,0,4.31728,-530.014,14.646,-541.376,32.7634,-569.135,27.7581,39.1207
-0.607266,0.916216,0.165237,4,15,0,1.09341,-526.878,14.6199,-544.994,32.7482,-568.691,23.697,41.8132
-2.77296,0.746827,0.165237,2,3,0,3.56055,-525.861,14.2966,-543.858,33.0991,-573.073,29.2145,47.2111
-1.99052,0.862262,0.165237,4,31,0,8.27275,-531.118,18.8771,-516.419,27.0163,-551.659,35.2402,20.5408
-1.86431,1,0.165237,2,3,0,2.61924,-531.16,18.9897,-515.833,27.7667,-552.31,36.4772,21.1498
-0.25163,0.98482,0.165237,3,7,0,3.02466,-527.358,17.7587,-518.216,27.8924,-558.306,40.0906,30.9486
-1.38049,0.964662,0.165237,3,7,0,2.9641,-512.526,15.7452,-526.445,23.7579,-549.173,22.7281,36.6477
-1.1247,0.896247,0.165237,5,31,0,5.03254,-534.679,29.3302,-545.484,24.9431,-566.549,21.0649,31.87
1.45954,0.994474,0.165237,3,7,0,2.44089,-537.723,23.5497,-538.981,24.6754,-574.045,35.0636,36.3221
1.62688,0.994491,0.165237,5,31,0,1.14589,-559.537,16.5583,-556.684,30.5602,-588.655,31.9709,29.1184
3.91339,0.999414,0.165237,4,15,0,-0.869269,-542.297,18.1816,-541.865,36.1122,-574.846,32.9809,32.5487
4.04307,0.989422,0.165237,5,31,0,-3.33435,-533.816,24.3687,-534.344,40.6515,-563.226,28.8814,29.4093
3.76504,0.946462,0.165237,4,31,0,-1.77318,-549.108,24.4646,-542.901,38.9178,-577.461,34.5606,28.3538
4.56951,0.783543,0.165237,2,7,0,-1.93794,-543.053,23.3712,-550.273,41.0595,-578.372,28.0981,35.3184
2.24798,0.976558,0.165237,4,15,0,-1.63345,-551.811,14.8175,-558.993,58.9723,-585.381,26.3876,33.5701
2.29533,1,0.165237,4,15,0,-1.09605,-553.678,12.3362,-553.43,47.9323,-585.313,31.8829,31.6351
3.23619,0.924606,0.165237,4,15,0,0.343599,-551.826,17.8829,-560.052,41.1958,-590.484,30.4316,38.6584
2.70485,0.9532,0.165237,3,15,0,-1.58732,-562.9,26.8368,-558.067,47.955,-596.684,38.6167,33.7839
0.589554,0.918941,0.165237,3,7,0,5.20073,-565.881,31.4663,-566.31,34.9527,-602.456,36.1463,36.575
3.20849,0.908009,0.165237,5,31,0,1.88344,-567.847,22.6567,-561.771,48.967,-598.684,36.9128,30.837
3.22499,0.973069,0.165237,3,11,0,-1.45502,-570.118,21.231,-566.226,44.0329,-597.892,31.6663,27.7741
2.34482,0.975437,0.165237,4,15,0,-0.304347,-555.382,18.1741,-561.952,63.6299,-592.154,30.202,36.7717
0.708362,0.675705,0.165237,4,27,0,3.90169,-539.488,21.4575,-548.584,46.4078,-566.889,18.3047,27.4006
2.89058,0.972903,0.165237,3,11,0,2.68633,-520.21,24.6819,-527.352,44.0525,-553.825,26.4728,33.6149
0.124946,0.679644,0.165237,4,31,0,3.17274,-554.676,19.2399,-543.219,33.4686,-585.503,42.2836,30.8265
-1.89706,0.941807,0.165237,4,15,0,3.10665,-541.862,16.2401,-533.163,60.6192,-575.473,42.3102,33.6111
-0.183646,0.995849,0.165237,4,31,0,4.23186,-557.442,18.6297,-556.282,29.8004,-595.492,39.2095,38.0497
-0.0244919,0.99733,0.165237,4,15,0,2.23076,-552.865,20.5577,-559.599,22.4933,-590.73,31.1316,37.8655
-0.807138,0.814961,0.165237,3,7,0,2.71203,-554.864,19.271,-564.284,22.6312,-588.692,24.4076,33.8277
3.33126,0.984552,0.165237,4,15,0,1.58884,-538.429,20.5789,-548.755,40.9437,-571.441,22.6858,33.0125
3.86226,0.984798,0.165237,3,11,0,-1.66943,-537.9,24.4086,-545.552,44.8051,-576.686,31.1342,38.7862
4.45717,0.98978,0.165237,3,11,0,-2.77863,-545.789,19.5354,-544.826,47.1432,-578.519,33.6928,32.7295
3.02148,0.882602,0.165237,3,15,0,-0.337765,-549.29,25.46,-540.519,44.5793,-574.605,34.0858,25.3146
4.33189,0.788301,0.165237,3,7,0,-1.05153,-542.95,26.791,-542.987,46.2809,-575.799,32.8118,32.8489
4.04383,0.99766,0.165237,4,31,0,-3.7872,-559.752,19.1249,-565.5,46.7786,-593.068,27.5679,33.3162
2.40385,0.757706,0.165237,4,19,0,-1.17448,-548.091,27.091,-554.426,44.803,-576.408,21.9825,28.3176
3.70152,0.974496,0.165237,4,15,0,-0.523792,-544.043,28.0202,-543.882,53.2728,-575.813,31.9308,31.7701
2.34418,0.971764,0.165237,4,31,0,-1.50291,-576.291,19.0475,-573.776,44.1866,-607.309,33.5329,31.0179
3.2669,0.996695,0.165237,4,15,0,-1.77549,-569.724,25.9773,-577.287,54.369,-605.559,28.2722,35.8345
4.68841,0.992101,0.165237,4,31,0,-1.49502,-537.534,21.614,-543.726,44.4624,-571.88,28.1537,34.3458
4.01766,0.868751,0.165237,3,15,0,-3.14902,-546.456,21.8547,-545.855,42.3955,-581.717,35.8613,35.2607
4.28981,0.999431,0.165237,3,11,0,-3.19909,-540.073,20.7759,-546.565,49.0612,-572.294,25.7291,32.2214
4.50104,0.963916,0.165237,4,15,0,-1.72481,-551.105,25.5025,-557.016,45.9983,-587.468,30.4515,36.3625
4.29042,0.961435,0.165237,4,31,0,-2.15894,-539.449,20.6323,-539.084,38.3513,-572.686,33.6013,33.2365
3.75583,0.998115,0.165237,4,31,0,-2.60647,-544.249,28.9567,-550.239,47.0054,-580.654,30.415,36.4048
4.01833,0.725259,0.165237,2,3,0,-1.0862,-548.782,27.3607,-546.563,48.3893,-577.301,30.7381,28.5191
2.42824,0.82977,0.165237,3,15,0,-1.02681,-541.58,20.5487,-552.23,48.2331,-584.187,31.9561,42.6065
1.53101,0.88604,0.165237,2,7,0,0.996649,-544.873,21.6141,-559.704,46.4757,-578.234,18.5298,33.361
1.16257,0.999352,0.165237,4,31,0,0.362821,-523.906,17.9961,-536.206,40.6045,-556.009,19.8034,32.1027
-0.64298,0.949628,0.165237,4,31,0,4.06677,-534.408,17.8415,-551.836,27.27,-575.321,23.4856,40.9134
1.02388,0.877973,0.165237,2,3,0,3.19404,-536.838,18.2525,-550.049,27.7658,-574.486,24.437,37.6484
4.18845,0.998789,0.165237,3,15,0,0.606348,-546.656,21.9999,-544.556,53.7404,-577.36,32.8041,30.7041
3.41439,0.670082,0.165237,4,27,0,0.50409,-532.687,15.5053,-540.023,45.706,-568.606,28.5831,35.9184
2.38775,0.866784,0.165237,5,31,0,-0.993706,-554.497,24.6229,-566.305,39.2765,-588.311,22.0065,33.8138
1.32706,0.972123,0.165237,3,11,0,1.98455,-570.404,20.1146,-565.064,32.0255,-599.16,34.0968,28.7561
3.05916,0.961565,0.165237,4,31,0,1.0578,-574.436,26.6291,-579.32,47.6818,-609.116,29.7957,34.6803
1.76276,0.870469,0.165237,3,11,0,-0.738255,-580.23,25.4784,-582.248,59.169,-609.035,26.7872,28.8047
3.31232,0.995362,0.165237,4,15,0,-1.34017,-571.417,25.2884,-576.616,57.1497,-604.937,28.321,33.5198
2.93702,0.914572,0.165237,5,31,0,-1.50852,-568.026,27.0567,-563.225,55.2583,-599.372,36.1471,31.3461
3.25407,0.954397,0.165237,4,23,0,-0.129919,-553.621,27.514,-564.614,49.2171,-588.535,23.9213,34.9145
2.9723,0.681837,0.165237,2,3,0,0.915137,-551.201,28.2515,-562.841,46.2097,-590.602,27.7608,39.4014
2.93945,0.981522,0.165237,5,31,0,-0.962658,-549.629,18.1878,-562.173,47.8129,-589.673,27.5002,40.0442
4.13105,0.997997,0.165237,4,15,0,-0.727976,-539.226,26.5801,-545.66,46.6507,-575.734,30.0738,36.5072
3.83947,0.99963,0.165237,4,31,0,-3.22568,-538.793,27.799,-537.325,44.5044,-569.154,31.829,30.3614
3.153,0.920323,0.165237,3,7,0,-2.46934,-535.541,27.2489,-545.998,46.7457,-569.909,23.9112,34.3685
0.490097,0.935482,0.165237,5,31,0,0.598675,-521.209,15.3003,-515.243,35.4973,-553.42,38.1772,32.2105
0.628772,0.676849,0.165237,3,7,0,3.46169,-518.938,15.0744,-517.138,35.0428,-544.798,27.6597,25.8595
1.90072,0.953839,0.165237,4,31,0,1.16722,-541.039,25.7486,-539.644,30.5065,-566.624,26.9802,25.5848
1.9121,0.998916,0.165237,5,31,0,0.272145,-518.599,15.0037,-524.367,40.7323,-556.036,31.6695,37.4373
2.04457,0.946918,0.165237,5,31,0,-0.27131,-556.536,30.4003,-564.594,54.0771,-596.529,31.9342,39.9927
2.35463,0.983971,0.165237,4,15,0,0.494363,-568.33,23.3887,-580.902,49.8869,-606.029,25.1268,37.6989
3.98039,0.9986,0.165237,4,31,0,-1.89243,-549.911,25.5698,-560.355,47.6385,-587.196,26.8408,37.285
2.444,0.935674,0.165237,4,31,0,0.287668,-537.656,23.156,-532.091,56.3674,-566.265,34.1748,28.6095
3.47508,0.991479,0.165237,4,15,0,-1.19005,-528.058,24.3444,-537.908,47.096,-563.931,26.0228,35.873
2.63525,0.959443,0.165237,4,15,0,-1.36625,-545.567,16.2526,-547.252,31.6422,-580.263,33.0109,34.6961
3.02885,0.985573,0.165237,4,15,0,1.63847,-531.987,28.8847,-534.157,37.8912,-566.397,32.2405,34.4109
3.17019,0.995979,0.165237,4,31,0,-1.47621,-551.71,14.657,-556.471,48.2039,-583.496,27.0248,31.7856
-0.0531981,0.682359,0.165237,4,31,0,5.59379,-535.265,19.8232,-534.481,56.502,-574.39,39.9089,39.1251
3.41885,0.980036,0.165237,3,7,0,1.28047,-531.376,21.5708,-535.84,46.0802,-569.531,33.6916,38.1558
0.424507,0.863304,0.165237,3,11,0,1.28379,-528.775,17.8676,-545.733,48.3319,-563.815,18.0826,35.0407
0.591974,1,0.165237,3,7,0,1.75383,-540.599,14.9438,-532.258,49.4288,-572.51,40.2528,31.9119
4.25352,0.865157,0.165237,4,31,0,2.38134,-551.234,20.8221,-555.414,52.8007,-582.025,26.611,30.7907
4.39919,0.999572,0.165237,4,15,0,-3.68539,-557.189,19.8226,-561.061,45.8341,-592.197,31.1365,35.008
3.08353,0.758482,0.165237,4,31,0,-0.536551,-547.339,14.5176,-546.737,49.5977,-576.561,29.8245,29.2219
3.83114,0.990352,0.165237,4,31,0,-0.676683,-531.558,18.6186,-537.057,49.8199,-564.423,27.366,32.8649
3.18033,0.933344,0.165237,4,15,0,-2.1692,-533.525,20.626,-543.287,33.1256,-570.788,27.5014,37.2637
-0.319937,0.994534,0.165237,4,31,0,1.86681,-563.048,11.1108,-570.606,61.0673,-599.3,28.6935,36.2512
2.06986,0.940609,0.165237,4,15,0,1.83687,-567.775,14.8482,-569.822,43.4093,-601.582,31.7594,33.807
2.43364,0.991696,0.165237,4,15,0,-1.499,-565.568,32.2796,-566.776,55.3173,-598.809,32.0332,33.2406
4.23096,0.922249,0.165237,4,15,0,-0.473138,-562.026,24.6472,-562.616,44.192,-591.601,28.9854,29.5748
3.80218,0.965952,0.165237,3,15,0,-1.14265,-557.455,24.8144,-553.342,49.4828,-589.921,36.5792,32.4663
4.5469,0.980304,0.165237,3,11,0,-2.78021,-556.154,24.2089,-553.728,44.9832,-587.477,33.7484,31.3222
4.19889,0.940116,0.165237,3,15,0,-2.46866,-548.57,19.451,-544.581,46.9335,-578.069,33.4878,29.4987
3.35243,0.871206,0.165237,4,31,0,-1.64946,-533.475,16.9183,-530.201,40.1943,-562.632,32.4304,29.1562
2.58122,0.963232,0.165237,3,15,0,-0.717526,-522.85,14.2992,-528.075,42.3191,-557.242,29.1661,34.392
2.36896,0.966349,0.165237,3,7,0,-1.79709,-530.85,14.9813,-526.188,42.7249,-559.19,33.0019,28.3395
1.09824,0.940739,0.165237,4,19,0,2.95449,-535.377,13.8345,-526.677,43.2431,-563.817,37.1399,28.4398
1.00065,0.999702,0.165237,4,23,0,1.26394,-520.381,17.6758,-534.224,30.5097,-559.745,25.5211,39.3632
1.82667,0.994722,0.165237,2,3,0,-0.464601,-525.104,17.6953,-535.613,30.9469,-559.3,23.687,34.1958
1.93015,1,0.165237,4,15,0,-0.802988,-530.831,25.878,-524.102,34.7277,-556.264,32.1623,25.4326
0.532008,0.957652,0.165237,3,7,0,0.479395,-522.668,29.657,-527.664,30.7595,-560.764,33.0999,38.0963
2.10267,1,0.165237,5,31,0,0.77218,-567.659,18.2342,-572.854,36.6915,-602.41,29.5555,34.7507
1.51645,0.871795,0.165237,5,31,0,0.637745,-514.002,18.4277,-521.836,42.8692,-553.48,31.6432,39.4777
# 
#  Elapsed Time: 0.034 seconds (Warm-up)
#                0.028 seconds (Sampling)
#                0.062 seconds (Total)
# 
